"Label..Grouping.","State","Estimate","Margin.of.Error","Percent","Percent.Margin.of.Error","Year"
"Production, transportation, and material moving occupations","Arkansas","211,293","±3,646","16.90%","±0.3",2011
"Civilian employed population 16 years and over","California","16,603,417","±15,328","16,603,417","(X)",2011
"Management, business, science, and arts occupations","California","6,066,379","±26,674","36.50%","±0.1",2011
"Service occupations","California","2,970,721","±17,642","17.90%","±0.1",2011
"Sales and office occupations","California","4,151,286","±13,689","25.00%","±0.1",2011
"Natural resources, construction, and maintenance occupations","California","1,599,971","±10,939","9.60%","±0.1",2011
"Production, transportation, and material moving occupations","California","1,815,060","±10,956","10.90%","±0.1",2011
"Civilian employed population 16 years and over","Colorado","2,476,167","±6,831","2,476,167","(X)",2011
"Management, business, science, and arts occupations","Colorado","973,584","±7,137","39.30%","±0.2",2011
"Service occupations","Colorado","411,379","±4,874","16.60%","±0.2",2011
"Sales and office occupations","Colorado","613,272","±5,307","24.80%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Colorado","252,349","±3,975","10.20%","±0.2",2011
"Production, transportation, and material moving occupations","Colorado","225,583","±3,357","9.10%","±0.1",2011
"Civilian employed population 16 years and over","Connecticut","1,764,755","±4,621","1,764,755","(X)",2011
"Management, business, science, and arts occupations","Connecticut","715,375","±5,301","40.50%","±0.3",2011
"Service occupations","Connecticut","300,804","±3,711","17.00%","±0.2",2011
"Sales and office occupations","Connecticut","434,861","±4,499","24.60%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Connecticut","138,091","±2,492","7.80%","±0.1",2011
"Production, transportation, and material moving occupations","Connecticut","175,624","±2,445","10.00%","±0.1",2011
"Civilian employed population 16 years and over","Delaware","420,057","±2,754","420,057","(X)",2011
"Management, business, science, and arts occupations","Delaware","157,175","±2,377","37.40%","±0.5",2011
"Service occupations","Delaware","71,995","±2,048","17.10%","±0.5",2011
"Sales and office occupations","Delaware","106,569","±2,147","25.40%","±0.5",2011
"Natural resources, construction, and maintenance occupations","Delaware","39,894","±1,406","9.50%","±0.3",2011
"Production, transportation, and material moving occupations","Delaware","44,424","±1,481","10.60%","±0.3",2011
"Civilian employed population 16 years and over","District of Columbia","300,913","±2,233","300,913","(X)",2011
"Management, business, science, and arts occupations","District of Columbia","176,469","±2,347","58.60%","±0.7",2011
"Service occupations","District of Columbia","47,118","±1,511","15.70%","±0.5",2011
"Sales and office occupations","District of Columbia","54,578","±1,590","18.10%","±0.5",2011
"Natural resources, construction, and maintenance occupations","District of Columbia","9,402","±709","3.10%","±0.2",2011
"Production, transportation, and material moving occupations","District of Columbia","13,346","±844","4.40%","±0.3",2011
"Civilian employed population 16 years and over","Florida","8,258,511","±15,946","8,258,511","(X)",2011
"Management, business, science, and arts occupations","Florida","2,737,289","±18,505","33.10%","±0.2",2011
"Service occupations","Florida","1,623,388","±10,885","19.70%","±0.1",2011
"Sales and office occupations","Florida","2,318,328","±11,062","28.10%","±0.1",2011
"Natural resources, construction, and maintenance occupations","Florida","826,289","±8,258","10.00%","±0.1",2011
"Production, transportation, and material moving occupations","Florida","753,217","±6,966","9.10%","±0.1",2011
"Civilian employed population 16 years and over","Georgia","4,288,924","±10,943","4,288,924","(X)",2011
"Management, business, science, and arts occupations","Georgia","1,503,863","±11,653","35.10%","±0.2",2011
"Service occupations","Georgia","693,740","±6,156","16.20%","±0.2",2011
"Sales and office occupations","Georgia","1,099,346","±7,127","25.60%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Georgia","430,635","±5,255","10.00%","±0.1",2011
"Production, transportation, and material moving occupations","Georgia","561,340","±5,223","13.10%","±0.1",2011
"Civilian employed population 16 years and over","Hawaii","635,956","±2,898","635,956","(X)",2011
"Management, business, science, and arts occupations","Hawaii","213,726","±3,305","33.60%","±0.5",2011
"Service occupations","Hawaii","141,062","±2,983","22.20%","±0.4",2011
"Sales and office occupations","Hawaii","163,669","±2,638","25.70%","±0.4",2011
"Natural resources, construction, and maintenance occupations","Hawaii","65,465","±1,854","10.30%","±0.3",2011
"Production, transportation, and material moving occupations","Hawaii","52,034","±1,506","8.20%","±0.2",2011
"Civilian employed population 16 years and over","Idaho","699,895","±3,029","699,895","(X)",2011
"Management, business, science, and arts occupations","Idaho","232,556","±3,193","33.20%","±0.4",2011
"Service occupations","Idaho","117,980","±2,217","16.90%","±0.3",2011
"Sales and office occupations","Idaho","173,288","±2,759","24.80%","±0.4",2011
"Natural resources, construction, and maintenance occupations","Idaho","89,202","±1,730","12.70%","±0.2",2011
"Production, transportation, and material moving occupations","Idaho","86,869","±2,382","12.40%","±0.3",2011
"Civilian employed population 16 years and over","Illinois","6,043,771","±9,850","6,043,771","(X)",2011
"Management, business, science, and arts occupations","Illinois","2,167,571","±13,511","35.90%","±0.2",2011
"Service occupations","Illinois","1,007,434","±7,947","16.70%","±0.1",2011
"Sales and office occupations","Illinois","1,550,202","±8,321","25.60%","±0.1",2011
"Natural resources, construction, and maintenance occupations","Illinois","474,566","±4,353","7.90%","±0.1",2011
"Production, transportation, and material moving occupations","Illinois","843,998","±6,563","14.00%","±0.1",2011
"Civilian employed population 16 years and over","Indiana","2,984,502","±8,001","2,984,502","(X)",2011
"Management, business, science, and arts occupations","Indiana","948,672","±7,822","31.80%","±0.2",2011
"Service occupations","Indiana","498,797","±4,635","16.70%","±0.2",2011
"Sales and office occupations","Indiana","727,787","±5,576","24.40%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Indiana","274,939","±3,946","9.20%","±0.1",2011
"Production, transportation, and material moving occupations","Indiana","534,307","±4,798","17.90%","±0.2",2011
"Civilian employed population 16 years and over","Iowa","1,554,416","±4,488","1,554,416","(X)",2011
"Management, business, science, and arts occupations","Iowa","519,373","±4,534","33.40%","±0.3",2011
"Service occupations","Iowa","256,508","±3,350","16.50%","±0.2",2011
"Sales and office occupations","Iowa","376,960","±3,526","24.30%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Iowa","149,703","±2,138","9.60%","±0.1",2011
"Production, transportation, and material moving occupations","Iowa","251,872","±3,125","16.20%","±0.2",2011
"Civilian employed population 16 years and over","Kansas","1,393,658","±4,493","1,393,658","(X)",2011
"Management, business, science, and arts occupations","Kansas","499,688","±4,220","35.90%","±0.3",2011
"Service occupations","Kansas","228,837","±3,317","16.40%","±0.2",2011
"Sales and office occupations","Kansas","338,777","±3,264","24.30%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Kansas","140,521","±1,976","10.10%","±0.1",2011
"Production, transportation, and material moving occupations","Kansas","185,835","±2,544","13.30%","±0.2",2011
"Civilian employed population 16 years and over","Kentucky","1,865,652","±7,025","1,865,652","(X)",2011
"Management, business, science, and arts occupations","Kentucky","594,360","±5,374","31.90%","±0.3",2011
"Service occupations","Kentucky","307,996","±4,544","16.50%","±0.2",2011
"Sales and office occupations","Kentucky","460,735","±5,067","24.70%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Kentucky","193,989","±2,616","10.40%","±0.1",2011
"Production, transportation, and material moving occupations","Kentucky","308,572","±3,266","16.50%","±0.2",2011
"Civilian employed population 16 years and over","Louisiana","1,974,967","±6,746","1,974,967","(X)",2011
"Management, business, science, and arts occupations","Louisiana","614,124","±5,364","31.10%","±0.2",2011
"Service occupations","Louisiana","362,117","±4,834","18.30%","±0.2",2011
"Sales and office occupations","Louisiana","497,316","±4,819","25.20%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Louisiana","252,557","±3,453","12.80%","±0.2",2011
"Production, transportation, and material moving occupations","Louisiana","248,853","±3,420","12.60%","±0.2",2011
"Civilian employed population 16 years and over","Maine","654,300","±2,970","654,300","(X)",2011
"Management, business, science, and arts occupations","Maine","226,725","±3,041","34.70%","±0.4",2011
"Service occupations","Maine","116,659","±2,044","17.80%","±0.3",2011
"Sales and office occupations","Maine","159,281","±2,860","24.30%","±0.4",2011
"Natural resources, construction, and maintenance occupations","Maine","73,356","±1,270","11.20%","±0.2",2011
"Production, transportation, and material moving occupations","Maine","78,279","±1,693","12.00%","±0.3",2011
"Civilian employed population 16 years and over","Maryland","2,909,466","±6,813","2,909,466","(X)",2011
"Management, business, science, and arts occupations","Maryland","1,265,597","±8,041","43.50%","±0.2",2011
"Service occupations","Maryland","477,685","±5,439","16.40%","±0.2",2011
"Sales and office occupations","Maryland","691,164","±5,465","23.80%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Maryland","246,844","±3,320","8.50%","±0.1",2011
"Production, transportation, and material moving occupations","Maryland","228,176","±3,221","7.80%","±0.1",2011
"Civilian employed population 16 years and over","Massachusetts","3,280,503","±7,753","3,280,503","(X)",2011
"Management, business, science, and arts occupations","Massachusetts","1,415,385","±9,172","43.10%","±0.2",2011
"Service occupations","Massachusetts","549,747","±5,129","16.80%","±0.2",2011
"Sales and office occupations","Massachusetts","784,445","±5,533","23.90%","±0.2",2011
"Natural resources, construction, and maintenance occupations","Massachusetts","235,448","±3,528","7.20%","±0.1",2011
"Production, transportation, and material moving occupations","Massachusetts","295,478","±4,347","9.00%","±0.1",2011
"Civilian employed population 16 years and over","Michigan","4,306,814","±9,132","4,306,814","(X)",2011
"Management, business, science, and arts occupations","Michigan","1,464,239","±9,452","34.00%","±0.2",2011
