Year,Data_Value,Income,StratificationCategoryId1,StratificationID1,Mean household income (dollars),Median household income (dollars),LocationDesc
2014,32.3,,EDU,EDUHS,"79,195","60,294",Washington
2014,28.0,,RACE,RACEWHT,"79,195","60,294",Washington
2014,27.8,,AGEYR,AGEYR3544,"79,195","60,294",Washington
2014,22.9,Data not reported,INC,INCNR,"79,195","60,294",Washington
2014,7.0,,RACE,RACEASN,"79,195","60,294",Washington
2014,27.3,,OVR,OVERALL,"79,195","60,294",Washington
2014,31.0,,AGEYR,AGEYR4554,"79,195","60,294",Washington
2014,28.4,,RACE,RACENAA,"79,195","60,294",Washington
2014,25.4,"$25,000 - $34,999",INC,INC2535,"79,195","60,294",Washington
2014,25.6,"$75,000 or greater",INC,INC75PLUS,"79,195","60,294",Washington
2014,27.9,"$50,000 - $74,999",INC,INC5075,"79,195","60,294",Washington
2014,33.5,,RACE,RACEBLK,"79,195","60,294",Washington
2014,26.4,,AGEYR,AGEYR65PLUS,"79,195","60,294",Washington
2014,28.1,,EDU,EDUCOTEC,"79,195","60,294",Washington
2014,37.2,,RACE,RACE2PLUS,"79,195","60,294",Washington
2014,26.0,,GEN,FEMALE,"79,195","60,294",Washington
2014,28.5,,GEN,MALE,"79,195","60,294",Washington
2014,19.0,,AGEYR,AGEYR1824,"79,195","60,294",Washington
2014,30.1,"$15,000 - $24,999",INC,INC1525,"79,195","60,294",Washington
2014,30.2,"$35,000 - $49,999",INC,INC3550,"79,195","60,294",Washington
2014,29.7,,EDU,EDUHSGRAD,"79,195","60,294",Washington
2014,34.6,,RACE,RACEHIS,"79,195","60,294",Washington
2014,33.6,,AGEYR,AGEYR5564,"79,195","60,294",Washington
2014,23.4,,AGEYR,AGEYR2534,"79,195","60,294",Washington
2014,22.6,,EDU,EDUCOGRAD,"79,195","60,294",Washington
2015,22.7,,RACE,RACEOTH,"80,789","61,062",Washington
2015,29.6,"$15,000 - $24,999",INC,INC1525,"80,789","61,062",Washington
2015,24.3,,AGEYR,AGEYR2534,"80,789","61,062",Washington
2015,27.4,"$50,000 - $74,999",INC,INC5075,"80,789","61,062",Washington
2015,29.4,,EDU,EDUHSGRAD,"80,789","61,062",Washington
2015,31.4,"$25,000 - $34,999",INC,INC2535,"80,789","61,062",Washington
2015,27.2,,AGEYR,AGEYR65PLUS,"80,789","61,062",Washington
2015,23.0,"$75,000 or greater",INC,INC75PLUS,"80,789","61,062",Washington
2015,22.0,Data not reported,INC,INCNR,"80,789","61,062",Washington
2015,32.8,,RACE,RACEBLK,"80,789","61,062",Washington
2015,29.4,,EDU,EDUCOTEC,"80,789","61,062",Washington
2015,20.1,,EDU,EDUCOGRAD,"80,789","61,062",Washington
2015,13.6,,AGEYR,AGEYR1824,"80,789","61,062",Washington
2015,10.3,,RACE,RACEASN,"80,789","61,062",Washington
2015,26.4,,OVR,OVERALL,"80,789","61,062",Washington
2015,29.8,"$35,000 - $49,999",INC,INC3550,"80,789","61,062",Washington
2015,27.3,,EDU,EDUHS,"80,789","61,062",Washington
2015,26.9,,GEN,MALE,"80,789","61,062",Washington
2015,27.4,,RACE,RACEWHT,"80,789","61,062",Washington
2015,30.0,,AGEYR,AGEYR4554,"80,789","61,062",Washington
2015,25.3,,RACE,RACEHPI,"80,789","61,062",Washington
2015,32.0,,AGEYR,AGEYR5564,"80,789","61,062",Washington
2015,33.0,"Less than $15,000",INC,INCLESS15,"80,789","61,062",Washington
2015,27.1,,RACE,RACE2PLUS,"80,789","61,062",Washington
2015,28.0,,AGEYR,AGEYR3544,"80,789","61,062",Washington
2015,29.0,,RACE,RACENAA,"80,789","61,062",Washington
2015,25.9,,GEN,FEMALE,"80,789","61,062",Washington
2015,30.5,,RACE,RACEHIS,"80,789","61,062",Washington
2016,29.1,,RACE,RACEWHT,"84,022","62,848",Washington
2016,30.8,"$50,000 - $74,999",INC,INC5075,"84,022","62,848",Washington
2016,28.6,,OVR,OVERALL,"84,022","62,848",Washington
2016,29.5,,GEN,MALE,"84,022","62,848",Washington
2016,27.7,,GEN,FEMALE,"84,022","62,848",Washington
2016,22.5,Data not reported,INC,INCNR,"84,022","62,848",Washington
2016,31.2,"$35,000 - $49,999",INC,INC3550,"84,022","62,848",Washington
2016,22.9,,RACE,RACEOTH,"84,022","62,848",Washington
2016,16.4,,AGEYR,AGEYR1824,"84,022","62,848",Washington
2016,37.7,,RACE,RACEHIS,"84,022","62,848",Washington
2016,34.1,,EDU,EDUHS,"84,022","62,848",Washington
2016,27.2,,AGEYR,AGEYR2534,"84,022","62,848",Washington
2016,32.9,,AGEYR,AGEYR4554,"84,022","62,848",Washington
2016,32.6,,EDU,EDUCOTEC,"84,022","62,848",Washington
2016,36.1,,RACE,RACEBLK,"84,022","62,848",Washington
2016,24.9,"$75,000 or greater",INC,INC75PLUS,"84,022","62,848",Washington
2016,28.3,,AGEYR,AGEYR65PLUS,"84,022","62,848",Washington
2016,33.5,,RACE,RACE2PLUS,"84,022","62,848",Washington
2016,8.1,,RACE,RACEASN,"84,022","62,848",Washington
2016,32.4,"$15,000 - $24,999",INC,INC1525,"84,022","62,848",Washington
2016,37.6,"Less than $15,000",INC,INCLESS15,"84,022","62,848",Washington
2016,31.4,,AGEYR,AGEYR5564,"84,022","62,848",Washington
2016,33.2,"$25,000 - $34,999",INC,INC2535,"84,022","62,848",Washington
2016,41.9,,RACE,RACENAA,"84,022","62,848",Washington
2016,31.0,,EDU,EDUHSGRAD,"84,022","62,848",Washington
2016,20.2,,EDU,EDUCOGRAD,"84,022","62,848",Washington
2016,32.2,,AGEYR,AGEYR3544,"84,022","62,848",Washington
2017,34.3,"Less than $15,000",INC,INCLESS15,"88,563","66,174",Washington
2017,34.9,,RACE,RACENAA,"88,563","66,174",Washington
2017,25.1,,AGEYR,AGEYR2534,"88,563","66,174",Washington
2017,30.1,,AGEYR,AGEYR4554,"88,563","66,174",Washington
2017,24.3,Data not reported,INC,INCNR,"88,563","66,174",Washington
2017,28.2,,GEN,MALE,"88,563","66,174",Washington
2017,27.7,,OVR,OVERALL,"88,563","66,174",Washington
2017,32.2,,RACE,RACEBLK,"88,563","66,174",Washington
2017,33.8,,RACE,RACE2PLUS,"88,563","66,174",Washington
2017,29.2,"$50,000 - $74,999",INC,INC5075,"88,563","66,174",Washington
2017,9.1,,RACE,RACEASN,"88,563","66,174",Washington
2017,31.8,,EDU,EDUHSGRAD,"88,563","66,174",Washington
2017,28.5,,RACE,RACEWHT,"88,563","66,174",Washington
2017,30.2,"$25,000 - $34,999",INC,INC2535,"88,563","66,174",Washington
2017,17.3,,AGEYR,AGEYR1824,"88,563","66,174",Washington
2017,32.4,,AGEYR,AGEYR5564,"88,563","66,174",Washington
2017,26.9,,AGEYR,AGEYR65PLUS,"88,563","66,174",Washington
2017,31.4,,AGEYR,AGEYR3544,"88,563","66,174",Washington
2017,34.2,,EDU,EDUHS,"88,563","66,174",Washington
2017,33.1,,RACE,RACEHIS,"88,563","66,174",Washington
2017,32.8,,RACE,RACEOTH,"88,563","66,174",Washington
2017,19.8,,EDU,EDUCOGRAD,"88,563","66,174",Washington
2017,33.1,"$15,000 - $24,999",INC,INC1525,"88,563","66,174",Washington
2017,27.1,,GEN,FEMALE,"88,563","66,174",Washington
2017,30.0,"$35,000 - $49,999",INC,INC3550,"88,563","66,174",Washington
2017,30.2,,EDU,EDUCOTEC,"88,563","66,174",Washington
2017,24.3,"$75,000 or greater",INC,INC75PLUS,"88,563","66,174",Washington
2018,34.7,,AGEYR,AGEYR4554,"93,847","70,116",Washington
2018,32.6,"$50,000 - $74,999",INC,INC5075,"93,847","70,116",Washington
2018,9.8,,RACE,RACEASN,"93,847","70,116",Washington
2018,33.5,,RACE,RACEOTH,"93,847","70,116",Washington
2018,35.9,,RACE,RACEHPI,"93,847","70,116",Washington
2018,28.0,,GEN,FEMALE,"93,847","70,116",Washington
2018,21.2,,EDU,EDUCOGRAD,"93,847","70,116",Washington
2018,31.4,,EDU,EDUHS,"93,847","70,116",Washington
2018,36.8,,RACE,RACEHIS,"93,847","70,116",Washington
2018,26.7,"$75,000 or greater",INC,INC75PLUS,"93,847","70,116",Washington
2018,34.9,"Less than $15,000",INC,INCLESS15,"93,847","70,116",Washington
2018,28.7,,OVR,OVERALL,"93,847","70,116",Washington
2018,28.9,,AGEYR,AGEYR3544,"93,847","70,116",Washington
2018,31.2,"$25,000 - $34,999",INC,INC2535,"93,847","70,116",Washington
2018,29.4,,GEN,MALE,"93,847","70,116",Washington
2018,30.2,,RACE,RACENAA,"93,847","70,116",Washington
2018,31.8,,EDU,EDUHSGRAD,"93,847","70,116",Washington
2018,34.6,,RACE,RACEBLK,"93,847","70,116",Washington
2018,22.4,Data not reported,INC,INCNR,"93,847","70,116",Washington
2018,26.9,,AGEYR,AGEYR65PLUS,"93,847","70,116",Washington
2018,30.6,"$15,000 - $24,999",INC,INC1525,"93,847","70,116",Washington
2018,32.2,"$35,000 - $49,999",INC,INC3550,"93,847","70,116",Washington
2018,33.2,,AGEYR,AGEYR5564,"93,847","70,116",Washington
2018,32.7,,EDU,EDUCOTEC,"93,847","70,116",Washington
2018,32.6,,RACE,RACE2PLUS,"93,847","70,116",Washington
2018,29.4,,RACE,RACEWHT,"93,847","70,116",Washington
2018,29.9,,AGEYR,AGEYR2534,"93,847","70,116",Washington
2018,15.2,,AGEYR,AGEYR1824,"93,847","70,116",Washington
2019,25.5,Data not reported,INC,INCNR,"98,983","73,775",Washington
2019,35.3,"Less than $15,000",INC,INCLESS15,"98,983","73,775",Washington
2019,28.3,,OVR,OVERALL,"98,983","73,775",Washington
2019,11.7,,RACE,RACEASN,"98,983","73,775",Washington
2019,22.7,,EDU,EDUCOGRAD,"98,983","73,775",Washington
2019,25.7,"$75,000 or greater",INC,INC75PLUS,"98,983","73,775",Washington
2019,27.9,,AGEYR,AGEYR65PLUS,"98,983","73,775",Washington
2019,30.0,"$25,000 - $34,999",INC,INC2535,"98,983","73,775",Washington
2019,28.7,,GEN,MALE,"98,983","73,775",Washington
2019,28.0,,GEN,FEMALE,"98,983","73,775",Washington
2019,28.2,,RACE,RACE2PLUS,"98,983","73,775",Washington
2019,15.4,,AGEYR,AGEYR1824,"98,983","73,775",Washington
2019,35.8,,RACE,RACEHIS,"98,983","73,775",Washington
2019,32.8,"$35,000 - $49,999",INC,INC3550,"98,983","73,775",Washington
2019,31.8,,EDU,EDUHSGRAD,"98,983","73,775",Washington
2019,30.8,,RACE,RACEBLK,"98,983","73,775",Washington
2019,33.1,,AGEYR,AGEYR5564,"98,983","73,775",Washington
2019,35.5,,EDU,EDUHS,"98,983","73,775",Washington
2019,19.9,,RACE,RACEOTH,"98,983","73,775",Washington
2019,42.5,,RACE,RACENAA,"98,983","73,775",Washington
2019,25.2,,AGEYR,AGEYR2534,"98,983","73,775",Washington
2019,29.3,"$50,000 - $74,999",INC,INC5075,"98,983","73,775",Washington
2019,29.6,,EDU,EDUCOTEC,"98,983","73,775",Washington
2019,33.7,,AGEYR,AGEYR4554,"98,983","73,775",Washington
2019,29.1,,RACE,RACEWHT,"98,983","73,775",Washington
2019,31.0,"$15,000 - $24,999",INC,INC1525,"98,983","73,775",Washington
2019,31.4,,AGEYR,AGEYR3544,"98,983","73,775",Washington
2020,27.9,,AGEYR,AGEYR65PLUS,"103,669","77,006",Washington
2020,37.0,,RACE,RACEHPI,"103,669","77,006",Washington
2020,28.0,,GEN,FEMALE,"103,669","77,006",Washington
2020,29.3,,RACE,RACEWHT,"103,669","77,006",Washington
2020,17.3,,AGEYR,AGEYR1824,"103,669","77,006",Washington
2020,31.3,"$35,000 - $49,999",INC,INC3550,"103,669","77,006",Washington
2020,29.7,,AGEYR,AGEYR5564,"103,669","77,006",Washington
2020,36.6,"Less than $15,000",INC,INCLESS15,"103,669","77,006",Washington
2020,24.9,"$75,000 or greater",INC,INC75PLUS,"103,669","77,006",Washington
2020,31.4,,EDU,EDUHS,"103,669","77,006",Washington
2020,8.4,,RACE,RACEASN,"103,669","77,006",Washington
2020,20.7,,EDU,EDUCOGRAD,"103,669","77,006",Washington
2020,32.8,,AGEYR,AGEYR4554,"103,669","77,006",Washington
2020,20.5,,RACE,RACEOTH,"103,669","77,006",Washington
2020,31.6,"$50,000 - $74,999",INC,INC5075,"103,669","77,006",Washington
2020,28.0,,OVR,OVERALL,"103,669","77,006",Washington
2020,30.3,"$15,000 - $24,999",INC,INC1525,"103,669","77,006",Washington
2020,25.2,Data not reported,INC,INCNR,"103,669","77,006",Washington
2020,32.1,,RACE,RACEHIS,"103,669","77,006",Washington
2020,31.9,,AGEYR,AGEYR3544,"103,669","77,006",Washington
2020,26.0,,RACE,RACE2PLUS,"103,669","77,006",Washington
2020,31.7,,EDU,EDUCOTEC,"103,669","77,006",Washington
2020,28.0,,GEN,MALE,"103,669","77,006",Washington
2020,30.8,"$25,000 - $34,999",INC,INC2535,"103,669","77,006",Washington
2020,25.8,,AGEYR,AGEYR2534,"103,669","77,006",Washington
2020,31.9,,EDU,EDUHSGRAD,"103,669","77,006",Washington
2020,41.2,,RACE,RACENAA,"103,669","77,006",Washington
2020,37.2,,RACE,RACEBLK,"103,669","77,006",Washington
2021,35.4,,RACE,RACEHIS,"111,431","82,400",Washington
2021,22.2,,RACE,RACEOTH,"111,431","82,400",Washington
2021,38.3,,RACE,RACE2PLUS,"111,431","82,400",Washington
2021,26.9,,AGEYR,AGEYR65PLUS,"111,431","82,400",Washington
2021,28.8,,OVR,OVERALL,"111,431","82,400",Washington
2021,29.5,"$50,000 - $74,999",INC,INC5075,"111,431","82,400",Washington
2021,9.6,,RACE,RACEASN,"111,431","82,400",Washington
2021,38.0,,RACE,RACEBLK,"111,431","82,400",Washington
2021,32.8,,AGEYR,AGEYR5564,"111,431","82,400",Washington
2021,32.4,,EDU,EDUHSGRAD,"111,431","82,400",Washington
2021,28.4,,AGEYR,AGEYR2534,"111,431","82,400",Washington
2021,43.9,,RACE,RACENAA,"111,431","82,400",Washington
2021,30.3,"$75,000 or greater",INC,INC75PLUS,"111,431","82,400",Washington
2021,31.5,,EDU,EDUCOTEC,"111,431","82,400",Washington
2021,37.8,"$15,000 - $24,999",INC,INC1525,"111,431","82,400",Washington
2021,33.0,,AGEYR,AGEYR4554,"111,431","82,400",Washington
2021,28.3,,GEN,MALE,"111,431","82,400",Washington
2021,18.3,,AGEYR,AGEYR1824,"111,431","82,400",Washington
2021,30.7,,AGEYR,AGEYR3544,"111,431","82,400",Washington
2021,46.9,,RACE,RACEHPI,"111,431","82,400",Washington
2021,29.3,,GEN,FEMALE,"111,431","82,400",Washington
2021,24.5,Data not reported,INC,INCNR,"111,431","82,400",Washington
2021,33.3,"$25,000 - $34,999",INC,INC2535,"111,431","82,400",Washington
2021,22.3,,EDU,EDUCOGRAD,"111,431","82,400",Washington
2021,40.6,"Less than $15,000",INC,INCLESS15,"111,431","82,400",Washington
2021,33.6,,EDU,EDUHS,"111,431","82,400",Washington
2021,31.6,"$35,000 - $49,999",INC,INC3550,"111,431","82,400",Washington
2021,29.5,,RACE,RACEWHT,"111,431","82,400",Washington
2022,33.3,,RACE,RACEBLK,"122,880","90,325",Washington
2022,36.9,"Less than $15,000",INC,INCLESS15,"122,880","90,325",Washington
2022,38.3,,AGEYR,AGEYR4554,"122,880","90,325",Washington
2022,35.9,,EDU,EDUHS,"122,880","90,325",Washington
2022,34.1,,AGEYR,AGEYR5564,"122,880","90,325",Washington
2022,27.7,Data not reported,INC,INCNR,"122,880","90,325",Washington
2022,33.6,"$75,000 or greater",INC,INC75PLUS,"122,880","90,325",Washington
2022,47.2,,RACE,RACEHPI,"122,880","90,325",Washington
2022,36.4,"$15,000 - $24,999",INC,INC1525,"122,880","90,325",Washington
2022,35.2,,EDU,EDUHSGRAD,"122,880","90,325",Washington
2022,33.1,,AGEYR,AGEYR3544,"122,880","90,325",Washington
2022,29.0,,AGEYR,AGEYR65PLUS,"122,880","90,325",Washington
2022,34.8,"$35,000 - $49,999",INC,INC3550,"122,880","90,325",Washington
2022,37.3,,RACE,RACE2PLUS,"122,880","90,325",Washington
2022,31.8,,GEN,FEMALE,"122,880","90,325",Washington
2022,31.7,,OVR,OVERALL,"122,880","90,325",Washington
2022,36.3,"$25,000 - $34,999",INC,INC2535,"122,880","90,325",Washington
2022,35.9,,EDU,EDUCOTEC,"122,880","90,325",Washington
2022,31.6,,GEN,MALE,"122,880","90,325",Washington
2022,39.5,,RACE,RACEHIS,"122,880","90,325",Washington
2022,35.6,"$50,000 - $74,999",INC,INC5075,"122,880","90,325",Washington
2022,32.3,,AGEYR,AGEYR2534,"122,880","90,325",Washington
2022,32.5,,RACE,RACEWHT,"122,880","90,325",Washington
2022,43.0,,RACE,RACENAA,"122,880","90,325",Washington
2022,21.1,,AGEYR,AGEYR1824,"122,880","90,325",Washington
2022,24.2,,EDU,EDUCOGRAD,"122,880","90,325",Washington
2022,12.5,,RACE,RACEASN,"122,880","90,325",Washington
2011,30.8,,EDU,EDUHS,"69,282","51,651",Pennsylvania
2011,30.7,"$35,000 - $49,999",INC,INC3550,"69,282","51,651",Pennsylvania
2011,30.0,,EDU,EDUCOTEC,"69,282","51,651",Pennsylvania
2011,23.5,,AGEYR,AGEYR2534,"69,282","51,651",Pennsylvania
2011,29.5,,GEN,MALE,"69,282","51,651",Pennsylvania
2011,25.3,Data not reported,INC,INCNR,"69,282","51,651",Pennsylvania
2011,28.6,,OVR,OVERALL,"69,282","51,651",Pennsylvania
2011,30.3,"$15,000 - $24,999",INC,INC1525,"69,282","51,651",Pennsylvania
2011,27.9,,AGEYR,AGEYR65PLUS,"69,282","51,651",Pennsylvania
2011,37.3,,RACE,RACE2PLUS,"69,282","51,651",Pennsylvania
2011,21.5,,EDU,EDUCOGRAD,"69,282","51,651",Pennsylvania
2011,31.6,,EDU,EDUHSGRAD,"69,282","51,651",Pennsylvania
2011,27.9,,RACE,RACEWHT,"69,282","51,651",Pennsylvania
2011,16.4,,AGEYR,AGEYR1824,"69,282","51,651",Pennsylvania
2011,29.9,"$50,000 - $74,999",INC,INC5075,"69,282","51,651",Pennsylvania
2011,32.7,,RACE,RACEHIS,"69,282","51,651",Pennsylvania
2011,33.9,,AGEYR,AGEYR4554,"69,282","51,651",Pennsylvania
2011,33.8,"Less than $15,000",INC,INCLESS15,"69,282","51,651",Pennsylvania
2011,27.6,,GEN,FEMALE,"69,282","51,651",Pennsylvania
2011,25.0,"$75,000 or greater",INC,INC75PLUS,"69,282","51,651",Pennsylvania
2011,35.9,,RACE,RACEBLK,"69,282","51,651",Pennsylvania
2011,31.8,,AGEYR,AGEYR3544,"69,282","51,651",Pennsylvania
2011,33.6,,AGEYR,AGEYR5564,"69,282","51,651",Pennsylvania
2011,3.2,,RACE,RACEASN,"69,282","51,651",Pennsylvania
2011,29.5,"$25,000 - $34,999",INC,INC2535,"69,282","51,651",Pennsylvania
2012,31.1,,RACE,RACE2PLUS,"70,243","52,267",Pennsylvania
2012,36.0,,RACE,RACEHIS,"70,243","52,267",Pennsylvania
2012,34.6,,RACE,RACEBLK,"70,243","52,267",Pennsylvania
2012,33.0,,EDU,EDUHSGRAD,"70,243","52,267",Pennsylvania
2012,23.9,Data not reported,INC,INCNR,"70,243","52,267",Pennsylvania
2012,22.9,"$75,000 or greater",INC,INC75PLUS,"70,243","52,267",Pennsylvania
2012,31.9,"$25,000 - $34,999",INC,INC2535,"70,243","52,267",Pennsylvania
2012,31.1,"$50,000 - $74,999",INC,INC5075,"70,243","52,267",Pennsylvania
2012,33.5,,AGEYR,AGEYR5564,"70,243","52,267",Pennsylvania
2012,29.4,,AGEYR,AGEYR3544,"70,243","52,267",Pennsylvania
2012,9.0,,RACE,RACEASN,"70,243","52,267",Pennsylvania
2012,33.8,"$15,000 - $24,999",INC,INC1525,"70,243","52,267",Pennsylvania
2012,29.4,,EDU,EDUCOTEC,"70,243","52,267",Pennsylvania
2012,29.1,,OVR,OVERALL,"70,243","52,267",Pennsylvania
2012,31.1,,EDU,EDUHS,"70,243","52,267",Pennsylvania
2012,29.3,,AGEYR,AGEYR65PLUS,"70,243","52,267",Pennsylvania
2012,27.8,,AGEYR,AGEYR2534,"70,243","52,267",Pennsylvania
2012,18.4,,RACE,RACENAA,"70,243","52,267",Pennsylvania
2012,31.6,"$35,000 - $49,999",INC,INC3550,"70,243","52,267",Pennsylvania
2012,21.7,,EDU,EDUCOGRAD,"70,243","52,267",Pennsylvania
2012,32.9,,AGEYR,AGEYR4554,"70,243","52,267",Pennsylvania
2012,35.4,"Less than $15,000",INC,INCLESS15,"70,243","52,267",Pennsylvania
2012,29.2,,GEN,FEMALE,"70,243","52,267",Pennsylvania
2012,28.9,,GEN,MALE,"70,243","52,267",Pennsylvania
2012,18.5,,AGEYR,AGEYR1824,"70,243","52,267",Pennsylvania
2012,28.4,,RACE,RACEWHT,"70,243","52,267",Pennsylvania
2013,35.1,,EDU,EDUHS,"71,088","52,548",Pennsylvania
2013,30.1,,AGEYR,AGEYR65PLUS,"71,088","52,548",Pennsylvania
2013,4.0,,RACE,RACEASN,"71,088","52,548",Pennsylvania
2013,34.5,,AGEYR,AGEYR3544,"71,088","52,548",Pennsylvania
2013,33.8,"$25,000 - $34,999",INC,INC2535,"71,088","52,548",Pennsylvania
2013,36.3,,RACE,RACEBLK,"71,088","52,548",Pennsylvania
2013,25.7,Data not reported,INC,INCNR,"71,088","52,548",Pennsylvania
2013,29.7,,GEN,FEMALE,"71,088","52,548",Pennsylvania
2013,27.8,,AGEYR,AGEYR2534,"71,088","52,548",Pennsylvania
2013,30.6,,RACE,RACE2PLUS,"71,088","52,548",Pennsylvania
2013,29.7,,RACE,RACEWHT,"71,088","52,548",Pennsylvania
2013,14.9,,AGEYR,AGEYR1824,"71,088","52,548",Pennsylvania
2013,31.4,"$50,000 - $74,999",INC,INC5075,"71,088","52,548",Pennsylvania
2013,34.0,"Less than $15,000",INC,INCLESS15,"71,088","52,548",Pennsylvania
2013,30.3,,GEN,MALE,"71,088","52,548",Pennsylvania
2013,26.0,"$75,000 or greater",INC,INC75PLUS,"71,088","52,548",Pennsylvania
2013,21.0,,EDU,EDUCOGRAD,"71,088","52,548",Pennsylvania
2013,36.7,,AGEYR,AGEYR5564,"71,088","52,548",Pennsylvania
2013,32.2,,AGEYR,AGEYR4554,"71,088","52,548",Pennsylvania
2013,32.6,"$35,000 - $49,999",INC,INC3550,"71,088","52,548",Pennsylvania
2013,35.3,,RACE,RACEHIS,"71,088","52,548",Pennsylvania
2013,33.1,,EDU,EDUCOTEC,"71,088","52,548",Pennsylvania
2013,32.4,,EDU,EDUHSGRAD,"71,088","52,548",Pennsylvania
2013,30.0,,OVR,OVERALL,"71,088","52,548",Pennsylvania
2013,32.3,"$15,000 - $24,999",INC,INC1525,"71,088","52,548",Pennsylvania
2014,30.9,,EDU,EDUCOTEC,"72,210","53,115",Pennsylvania
2014,29.4,,RACE,RACE2PLUS,"72,210","53,115",Pennsylvania
2014,33.4,"$25,000 - $34,999",INC,INC2535,"72,210","53,115",Pennsylvania
2014,9.0,,RACE,RACEASN,"72,210","53,115",Pennsylvania
2014,31.3,"$50,000 - $74,999",INC,INC5075,"72,210","53,115",Pennsylvania
2014,31.2,,GEN,MALE,"72,210","53,115",Pennsylvania
2014,33.2,,AGEYR,AGEYR4554,"72,210","53,115",Pennsylvania
2014,34.0,,AGEYR,AGEYR5564,"72,210","53,115",Pennsylvania
2014,35.0,"$15,000 - $24,999",INC,INC1525,"72,210","53,115",Pennsylvania
2014,21.1,,EDU,EDUCOGRAD,"72,210","53,115",Pennsylvania
2014,30.6,"$35,000 - $49,999",INC,INC3550,"72,210","53,115",Pennsylvania
2014,17.2,,AGEYR,AGEYR1824,"72,210","53,115",Pennsylvania
2014,29.3,,AGEYR,AGEYR2534,"72,210","53,115",Pennsylvania
2014,34.3,,EDU,EDUHSGRAD,"72,210","53,115",Pennsylvania
2014,24.4,"$75,000 or greater",INC,INC75PLUS,"72,210","53,115",Pennsylvania
2014,38.6,,RACE,RACEHIS,"72,210","53,115",Pennsylvania
2014,25.1,Data not reported,INC,INCNR,"72,210","53,115",Pennsylvania
2014,42.0,"Less than $15,000",INC,INCLESS15,"72,210","53,115",Pennsylvania
2014,29.1,,GEN,FEMALE,"72,210","53,115",Pennsylvania
2014,37.1,,RACE,RACEBLK,"72,210","53,115",Pennsylvania
2014,30.2,,OVR,OVERALL,"72,210","53,115",Pennsylvania
2014,29.5,,RACE,RACEWHT,"72,210","53,115",Pennsylvania
2014,34.8,,AGEYR,AGEYR3544,"72,210","53,115",Pennsylvania
2014,35.4,,EDU,EDUHS,"72,210","53,115",Pennsylvania
2014,29.5,,AGEYR,AGEYR65PLUS,"72,210","53,115",Pennsylvania
2015,33.7,,AGEYR,AGEYR4554,"73,175","53,599",Pennsylvania
2015,37.3,,AGEYR,AGEYR5564,"73,175","53,599",Pennsylvania
2015,32.3,,EDU,EDUHS,"73,175","53,599",Pennsylvania
2015,34.4,,AGEYR,AGEYR3544,"73,175","53,599",Pennsylvania
2015,24.6,Data not reported,INC,INCNR,"73,175","53,599",Pennsylvania
2015,33.8,,RACE,RACE2PLUS,"73,175","53,599",Pennsylvania
2015,12.8,,AGEYR,AGEYR1824,"73,175","53,599",Pennsylvania
2015,26.5,,AGEYR,AGEYR2534,"73,175","53,599",Pennsylvania
2015,33.6,"$35,000 - $49,999",INC,INC3550,"73,175","53,599",Pennsylvania
2015,30.1,,GEN,FEMALE,"73,175","53,599",Pennsylvania
2015,29.2,,RACE,RACEWHT,"73,175","53,599",Pennsylvania
2015,33.2,"$25,000 - $34,999",INC,INC2535,"73,175","53,599",Pennsylvania
2015,36.8,"Less than $15,000",INC,INCLESS15,"73,175","53,599",Pennsylvania
2015,30.0,,OVR,OVERALL,"73,175","53,599",Pennsylvania
2015,31.8,,EDU,EDUCOTEC,"73,175","53,599",Pennsylvania
2015,36.2,"$15,000 - $24,999",INC,INC1525,"73,175","53,599",Pennsylvania
2015,13.0,,RACE,RACEASN,"73,175","53,599",Pennsylvania
2015,21.3,,EDU,EDUCOGRAD,"73,175","53,599",Pennsylvania
2015,30.8,,AGEYR,AGEYR65PLUS,"73,175","53,599",Pennsylvania
2015,33.6,,RACE,RACEBLK,"73,175","53,599",Pennsylvania
2015,29.9,,GEN,MALE,"73,175","53,599",Pennsylvania
2015,33.2,"$50,000 - $74,999",INC,INC5075,"73,175","53,599",Pennsylvania
2015,43.1,,RACE,RACEHIS,"73,175","53,599",Pennsylvania
2015,24.5,"$75,000 or greater",INC,INC75PLUS,"73,175","53,599",Pennsylvania
2015,34.2,,EDU,EDUHSGRAD,"73,175","53,599",Pennsylvania
2016,33.9,"$50,000 - $74,999",INC,INC5075,"75,235","54,895",Pennsylvania
2016,25.2,"$75,000 or greater",INC,INC75PLUS,"75,235","54,895",Pennsylvania
2016,23.0,Data not reported,INC,INCNR,"75,235","54,895",Pennsylvania
2016,27.3,,AGEYR,AGEYR2534,"75,235","54,895",Pennsylvania
2016,29.7,,RACE,RACEWHT,"75,235","54,895",Pennsylvania
2016,30.5,,AGEYR,AGEYR65PLUS,"75,235","54,895",Pennsylvania
2016,31.0,"$35,000 - $49,999",INC,INC3550,"75,235","54,895",Pennsylvania
2016,36.9,,RACE,RACEHIS,"75,235","54,895",Pennsylvania
2016,35.0,"$15,000 - $24,999",INC,INC1525,"75,235","54,895",Pennsylvania
2016,34.7,,EDU,EDUHSGRAD,"75,235","54,895",Pennsylvania
2016,35.3,,EDU,EDUHS,"75,235","54,895",Pennsylvania
2016,37.2,"$25,000 - $34,999",INC,INC2535,"75,235","54,895",Pennsylvania
2016,29.3,,GEN,FEMALE,"75,235","54,895",Pennsylvania
