Date,Year,Month,Unit,Animal,Count,Commercial_Or_Federally_Inspected,Type_Of_Meat
Aug-1995,1995,8,"1,000 Head",Cattle,3236.9,Commercial,Red Meat
Jul-1995,1995,7,"1,000 Head",Cattle,2943.6,Commercial,Red Meat
Jun-1995,1995,6,"1,000 Head",Cattle,3256.2,Commercial,Red Meat
May-1995,1995,5,"1,000 Head",Cattle,3136.1,Commercial,Red Meat
Apr-1995,1995,4,"1,000 Head",Cattle,2661.0,Commercial,Red Meat
Mar-1995,1995,3,"1,000 Head",Cattle,2960.7,Commercial,Red Meat
Feb-1995,1995,2,"1,000 Head",Cattle,2586.1,Commercial,Red Meat
Jan-1995,1995,1,"1,000 Head",Cattle,2871.0,Commercial,Red Meat
Dec-1994,1994,12,"1,000 Head",Cattle,2870.8,Commercial,Red Meat
Nov-1994,1994,11,"1,000 Head",Cattle,2808.0,Commercial,Red Meat
Oct-1994,1994,10,"1,000 Head",Cattle,2948.5,Commercial,Red Meat
Sep-1994,1994,9,"1,000 Head",Cattle,2942.4,Commercial,Red Meat
Aug-1994,1994,8,"1,000 Head",Cattle,3060.6,Commercial,Red Meat
Jul-1994,1994,7,"1,000 Head",Cattle,2821.6,Commercial,Red Meat
Jun-1994,1994,6,"1,000 Head",Cattle,3037.7,Commercial,Red Meat
May-1994,1994,5,"1,000 Head",Cattle,2834.2,Commercial,Red Meat
Apr-1994,1994,4,"1,000 Head",Cattle,2711.1,Commercial,Red Meat
Mar-1994,1994,3,"1,000 Head",Cattle,2859.6,Commercial,Red Meat
Feb-1994,1994,2,"1,000 Head",Cattle,2558.9,Commercial,Red Meat
Jan-1994,1994,1,"1,000 Head",Cattle,2743.0,Commercial,Red Meat
Dec-1993,1993,12,"1,000 Head",Cattle,2775.1,Commercial,Red Meat
Nov-1993,1993,11,"1,000 Head",Cattle,2697.6,Commercial,Red Meat
Oct-1993,1993,10,"1,000 Head",Cattle,2797.6,Commercial,Red Meat
Sep-1993,1993,9,"1,000 Head",Cattle,2869.3,Commercial,Red Meat
Aug-1993,1993,8,"1,000 Head",Cattle,2941.5,Commercial,Red Meat
Jul-1993,1993,7,"1,000 Head",Cattle,2864.8,Commercial,Red Meat
Jun-1993,1993,6,"1,000 Head",Cattle,3013.3,Commercial,Red Meat
May-1993,1993,5,"1,000 Head",Cattle,2774.4,Commercial,Red Meat
Apr-1993,1993,4,"1,000 Head",Cattle,2681.1,Commercial,Red Meat
Mar-1993,1993,3,"1,000 Head",Cattle,2775.3,Commercial,Red Meat
Feb-1993,1993,2,"1,000 Head",Cattle,2466.5,Commercial,Red Meat
Jan-1993,1993,1,"1,000 Head",Cattle,2667.7,Commercial,Red Meat
Dec-1992,1992,12,"1,000 Head",Cattle,2703.1,Commercial,Red Meat
Nov-1992,1992,11,"1,000 Head",Cattle,2559.7,Commercial,Red Meat
Oct-1992,1992,10,"1,000 Head",Cattle,2863.6,Commercial,Red Meat
Sep-1992,1992,9,"1,000 Head",Cattle,2811.3,Commercial,Red Meat
Aug-1992,1992,8,"1,000 Head",Cattle,2782.2,Commercial,Red Meat
Jul-1992,1992,7,"1,000 Head",Cattle,2860.3,Commercial,Red Meat
Jun-1992,1992,6,"1,000 Head",Cattle,2924.3,Commercial,Red Meat
May-1992,1992,5,"1,000 Head",Cattle,2746.2,Commercial,Red Meat
Apr-1992,1992,4,"1,000 Head",Cattle,2587.2,Commercial,Red Meat
Mar-1992,1992,3,"1,000 Head",Cattle,2667.5,Commercial,Red Meat
Feb-1992,1992,2,"1,000 Head",Cattle,2440.4,Commercial,Red Meat
Jan-1992,1992,1,"1,000 Head",Cattle,2927.9,Commercial,Red Meat
Dec-1991,1991,12,"1,000 Head",Cattle,2562.0,Commercial,Red Meat
Nov-1991,1991,11,"1,000 Head",Cattle,2578.4,Commercial,Red Meat
Oct-1991,1991,10,"1,000 Head",Cattle,2932.2,Commercial,Red Meat
Sep-1991,1991,9,"1,000 Head",Cattle,2702.9,Commercial,Red Meat
Aug-1991,1991,8,"1,000 Head",Cattle,2905.1,Commercial,Red Meat
Jul-1991,1991,7,"1,000 Head",Cattle,2844.5,Commercial,Red Meat
Jun-1991,1991,6,"1,000 Head",Cattle,2708.9,Commercial,Red Meat
May-1991,1991,5,"1,000 Head",Cattle,2850.8,Commercial,Red Meat
Apr-1991,1991,4,"1,000 Head",Cattle,2742.0,Commercial,Red Meat
Mar-1991,1991,3,"1,000 Head",Cattle,2508.6,Commercial,Red Meat
Feb-1991,1991,2,"1,000 Head",Cattle,2470.6,Commercial,Red Meat
Jan-1991,1991,1,"1,000 Head",Cattle,2883.4,Commercial,Red Meat
Dec-1990,1990,12,"1,000 Head",Cattle,2453.3,Commercial,Red Meat
Nov-1990,1990,11,"1,000 Head",Cattle,2701.0,Commercial,Red Meat
Oct-1990,1990,10,"1,000 Head",Cattle,2963.2,Commercial,Red Meat
Sep-1990,1990,9,"1,000 Head",Cattle,2616.0,Commercial,Red Meat
Aug-1990,1990,8,"1,000 Head",Cattle,2984.0,Commercial,Red Meat
Jul-1990,1990,7,"1,000 Head",Cattle,2861.4,Commercial,Red Meat
Jun-1990,1990,6,"1,000 Head",Cattle,2936.2,Commercial,Red Meat
May-1990,1990,5,"1,000 Head",Cattle,2993.4,Commercial,Red Meat
Apr-1990,1990,4,"1,000 Head",Cattle,2618.6,Commercial,Red Meat
Mar-1990,1990,3,"1,000 Head",Cattle,2761.3,Commercial,Red Meat
Feb-1990,1990,2,"1,000 Head",Cattle,2501.1,Commercial,Red Meat
Jan-1990,1990,1,"1,000 Head",Cattle,2853.0,Commercial,Red Meat
Dec-1989,1989,12,"1,000 Head",Cattle,2679.6,Commercial,Red Meat
Nov-1989,1989,11,"1,000 Head",Cattle,2784.6,Commercial,Red Meat
Oct-1989,1989,10,"1,000 Head",Cattle,2964.1,Commercial,Red Meat
Sep-1989,1989,9,"1,000 Head",Cattle,2773.8,Commercial,Red Meat
Aug-1989,1989,8,"1,000 Head",Cattle,3047.0,Commercial,Red Meat
Jul-1989,1989,7,"1,000 Head",Cattle,2794.1,Commercial,Red Meat
Jun-1989,1989,6,"1,000 Head",Cattle,3024.4,Commercial,Red Meat
May-1989,1989,5,"1,000 Head",Cattle,3025.3,Commercial,Red Meat
Apr-1989,1989,4,"1,000 Head",Cattle,2644.0,Commercial,Red Meat
Mar-1989,1989,3,"1,000 Head",Cattle,2818.7,Commercial,Red Meat
Feb-1989,1989,2,"1,000 Head",Cattle,2568.0,Commercial,Red Meat
Jan-1989,1989,1,"1,000 Head",Cattle,2793.5,Commercial,Red Meat
Dec-1988,1988,12,"1,000 Head",Cattle,2773.9,Commercial,Red Meat
Nov-1988,1988,11,"1,000 Head",Cattle,2799.8,Commercial,Red Meat
Oct-1988,1988,10,"1,000 Head",Cattle,2965.7,Commercial,Red Meat
Sep-1988,1988,9,"1,000 Head",Cattle,3010.0,Commercial,Red Meat
Aug-1988,1988,8,"1,000 Head",Cattle,3207.0,Commercial,Red Meat
Jul-1988,1988,7,"1,000 Head",Cattle,2982.7,Commercial,Red Meat
Jun-1988,1988,6,"1,000 Head",Cattle,3067.7,Commercial,Red Meat
May-1988,1988,5,"1,000 Head",Cattle,2908.5,Commercial,Red Meat
Apr-1988,1988,4,"1,000 Head",Cattle,2782.8,Commercial,Red Meat
Mar-1988,1988,3,"1,000 Head",Cattle,2896.2,Commercial,Red Meat
Feb-1988,1988,2,"1,000 Head",Cattle,2758.5,Commercial,Red Meat
Jan-1988,1988,1,"1,000 Head",Cattle,2926.1,Commercial,Red Meat
Dec-1987,1987,12,"1,000 Head",Cattle,2898.7,Commercial,Red Meat
Nov-1987,1987,11,"1,000 Head",Cattle,2750.9,Commercial,Red Meat
Oct-1987,1987,10,"1,000 Head",Cattle,3131.4,Commercial,Red Meat
Sep-1987,1987,9,"1,000 Head",Cattle,3068.2,Commercial,Red Meat
Aug-1987,1987,8,"1,000 Head",Cattle,3055.9,Commercial,Red Meat
Jul-1987,1987,7,"1,000 Head",Cattle,3099.0,Commercial,Red Meat
Jun-1987,1987,6,"1,000 Head",Cattle,3035.0,Commercial,Red Meat
May-1987,1987,5,"1,000 Head",Cattle,2871.9,Commercial,Red Meat
Apr-1987,1987,4,"1,000 Head",Cattle,2971.1,Commercial,Red Meat
Mar-1987,1987,3,"1,000 Head",Cattle,2904.4,Commercial,Red Meat
Feb-1987,1987,2,"1,000 Head",Cattle,2659.4,Commercial,Red Meat
Jan-1987,1987,1,"1,000 Head",Cattle,3201.0,Commercial,Red Meat
Dec-1986,1986,12,"1,000 Head",Cattle,3075.6,Commercial,Red Meat
Nov-1986,1986,11,"1,000 Head",Cattle,2819.1,Commercial,Red Meat
Oct-1986,1986,10,"1,000 Head",Cattle,3285.4,Commercial,Red Meat
Sep-1986,1986,9,"1,000 Head",Cattle,3128.0,Commercial,Red Meat
Aug-1986,1986,8,"1,000 Head",Cattle,3202.6,Commercial,Red Meat
Jul-1986,1986,7,"1,000 Head",Cattle,3321.9,Commercial,Red Meat
Jun-1986,1986,6,"1,000 Head",Cattle,3122.9,Commercial,Red Meat
May-1986,1986,5,"1,000 Head",Cattle,3234.3,Commercial,Red Meat
Apr-1986,1986,4,"1,000 Head",Cattle,3214.3,Commercial,Red Meat
Mar-1986,1986,3,"1,000 Head",Cattle,2838.8,Commercial,Red Meat
Feb-1986,1986,2,"1,000 Head",Cattle,2714.7,Commercial,Red Meat
Jan-1986,1986,1,"1,000 Head",Cattle,3330.7,Commercial,Red Meat
Dec-1985,1985,12,"1,000 Head",Cattle,2925.4,Commercial,Red Meat
Nov-1985,1985,11,"1,000 Head",Cattle,2811.9,Commercial,Red Meat
Oct-1985,1985,10,"1,000 Head",Cattle,3240.0,Commercial,Red Meat
Sep-1985,1985,9,"1,000 Head",Cattle,2998.9,Commercial,Red Meat
Aug-1985,1985,8,"1,000 Head",Cattle,3215.1,Commercial,Red Meat
Jul-1985,1985,7,"1,000 Head",Cattle,3138.6,Commercial,Red Meat
Jun-1985,1985,6,"1,000 Head",Cattle,2883.3,Commercial,Red Meat
May-1985,1985,5,"1,000 Head",Cattle,3173.5,Commercial,Red Meat
Apr-1985,1985,4,"1,000 Head",Cattle,2970.7,Commercial,Red Meat
Mar-1985,1985,3,"1,000 Head",Cattle,2882.6,Commercial,Red Meat
Feb-1985,1985,2,"1,000 Head",Cattle,2775.9,Commercial,Red Meat
Jan-1985,1985,1,"1,000 Head",Cattle,3276.9,Commercial,Red Meat
Dec-1984,1984,12,"1,000 Head",Cattle,2943.4,Commercial,Red Meat
Nov-1984,1984,11,"1,000 Head",Cattle,3086.3,Commercial,Red Meat
Oct-1984,1984,10,"1,000 Head",Cattle,3477.9,Commercial,Red Meat
Sep-1984,1984,9,"1,000 Head",Cattle,3039.5,Commercial,Red Meat
Aug-1984,1984,8,"1,000 Head",Cattle,3395.7,Commercial,Red Meat
Jul-1984,1984,7,"1,000 Head",Cattle,3127.0,Commercial,Red Meat
Jun-1984,1984,6,"1,000 Head",Cattle,3187.4,Commercial,Red Meat
May-1984,1984,5,"1,000 Head",Cattle,3301.4,Commercial,Red Meat
Apr-1984,1984,4,"1,000 Head",Cattle,2854.6,Commercial,Red Meat
Mar-1984,1984,3,"1,000 Head",Cattle,3088.5,Commercial,Red Meat
Feb-1984,1984,2,"1,000 Head",Cattle,2971.1,Commercial,Red Meat
Jan-1984,1984,1,"1,000 Head",Cattle,3108.8,Commercial,Red Meat
Dec-1983,1983,12,"1,000 Head",Cattle,3161.0,Commercial,Red Meat
Nov-1983,1983,11,"1,000 Head",Cattle,3079.2,Commercial,Red Meat
Oct-1983,1983,10,"1,000 Head",Cattle,3277.7,Commercial,Red Meat
Sep-1983,1983,9,"1,000 Head",Cattle,3312.6,Commercial,Red Meat
Aug-1983,1983,8,"1,000 Head",Cattle,3368.9,Commercial,Red Meat
Jul-1983,1983,7,"1,000 Head",Cattle,2866.5,Commercial,Red Meat
Jun-1983,1983,6,"1,000 Head",Cattle,3138.9,Commercial,Red Meat
May-1983,1983,5,"1,000 Head",Cattle,2956.7,Commercial,Red Meat
Apr-1983,1983,4,"1,000 Head",Cattle,2755.5,Commercial,Red Meat
Mar-1983,1983,3,"1,000 Head",Cattle,2979.6,Commercial,Red Meat
Feb-1983,1983,2,"1,000 Head",Cattle,2691.3,Commercial,Red Meat
Jan-1983,1983,1,"1,000 Head",Cattle,3060.9,Commercial,Red Meat
Dec-1982,1982,12,"1,000 Head",Cattle,3060.9,Commercial,Red Meat
Dec-2023,2023,12,"1,000 Head",Steers,1218.7,Commercial,Red Meat
Nov-2023,2023,11,"1,000 Head",Steers,1231.2,Commercial,Red Meat
Oct-2023,2023,10,"1,000 Head",Steers,1300.9,Commercial,Red Meat
Sep-2023,2023,9,"1,000 Head",Steers,1230.4,Commercial,Red Meat
Aug-2023,2023,8,"1,000 Head",Steers,1382.6,Commercial,Red Meat
Jul-2023,2023,7,"1,000 Head",Steers,1242.5,Commercial,Red Meat
Jun-2023,2023,6,"1,000 Head",Steers,1407.5,Commercial,Red Meat
May-2023,2023,5,"1,000 Head",Steers,1366.9,Commercial,Red Meat
Apr-2023,2023,4,"1,000 Head",Steers,1169.9,Commercial,Red Meat
Mar-2023,2023,3,"1,000 Head",Steers,1329.5,Commercial,Red Meat
Feb-2023,2023,2,"1,000 Head",Steers,1183.1,Commercial,Red Meat
Jan-2023,2023,1,"1,000 Head",Steers,1295.6,Commercial,Red Meat
Dec-2022,2022,12,"1,000 Head",Steers,1216.0,Commercial,Red Meat
Nov-2022,2022,11,"1,000 Head",Steers,1310.3,Commercial,Red Meat
Oct-2022,2022,10,"1,000 Head",Steers,1320.7,Commercial,Red Meat
Sep-2022,2022,9,"1,000 Head",Steers,1383.3,Commercial,Red Meat
Aug-2022,2022,8,"1,000 Head",Steers,1489.2,Commercial,Red Meat
Jul-2022,2022,7,"1,000 Head",Steers,1322.4,Commercial,Red Meat
Jun-2022,2022,6,"1,000 Head",Steers,1486.1,Commercial,Red Meat
May-2022,2022,5,"1,000 Head",Steers,1369.4,Commercial,Red Meat
Apr-2022,2022,4,"1,000 Head",Steers,1354.8,Commercial,Red Meat
Mar-2022,2022,3,"1,000 Head",Steers,1357.3,Commercial,Red Meat
Feb-2022,2022,2,"1,000 Head",Steers,1238.0,Commercial,Red Meat
Jan-2022,2022,1,"1,000 Head",Steers,1272.7,Commercial,Red Meat
Dec-2021,2021,12,"1,000 Head",Steers,1337.5,Commercial,Red Meat
Nov-2021,2021,11,"1,000 Head",Steers,1351.1,Commercial,Red Meat
Oct-2021,2021,10,"1,000 Head",Steers,1343.9,Commercial,Red Meat
Sep-2021,2021,9,"1,000 Head",Steers,1363.9,Commercial,Red Meat
Aug-2021,2021,8,"1,000 Head",Steers,1435.3,Commercial,Red Meat
Jul-2021,2021,7,"1,000 Head",Steers,1441.1,Commercial,Red Meat
Jun-2021,2021,6,"1,000 Head",Steers,1499.3,Commercial,Red Meat
May-2021,2021,5,"1,000 Head",Steers,1363.8,Commercial,Red Meat
Apr-2021,2021,4,"1,000 Head",Steers,1399.7,Commercial,Red Meat
Mar-2021,2021,3,"1,000 Head",Steers,1420.3,Commercial,Red Meat
Feb-2021,2021,2,"1,000 Head",Steers,1195.3,Commercial,Red Meat
Jan-2021,2021,1,"1,000 Head",Steers,1320.4,Commercial,Red Meat
Dec-2020,2020,12,"1,000 Head",Steers,1348.0,Commercial,Red Meat
Nov-2020,2020,11,"1,000 Head",Steers,1317.1,Commercial,Red Meat
Oct-2020,2020,10,"1,000 Head",Steers,1442.5,Commercial,Red Meat
Sep-2020,2020,9,"1,000 Head",Steers,1419.1,Commercial,Red Meat
Aug-2020,2020,8,"1,000 Head",Steers,1404.1,Commercial,Red Meat
Jul-2020,2020,7,"1,000 Head",Steers,1509.4,Commercial,Red Meat
Jun-2020,2020,6,"1,000 Head",Steers,1526.9,Commercial,Red Meat
May-2020,2020,5,"1,000 Head",Steers,1123.7,Commercial,Red Meat
Apr-2020,2020,4,"1,000 Head",Steers,1049.3,Commercial,Red Meat
Mar-2020,2020,3,"1,000 Head",Steers,1400.4,Commercial,Red Meat
Feb-2020,2020,2,"1,000 Head",Steers,1257.3,Commercial,Red Meat
Jan-2020,2020,1,"1,000 Head",Steers,1371.9,Commercial,Red Meat
Dec-2019,2019,12,"1,000 Head",Steers,1309.3,Commercial,Red Meat
Nov-2019,2019,11,"1,000 Head",Steers,1333.0,Commercial,Red Meat
Oct-2019,2019,10,"1,000 Head",Steers,1392.8,Commercial,Red Meat
Sep-2019,2019,9,"1,000 Head",Steers,1277.9,Commercial,Red Meat
Aug-2019,2019,8,"1,000 Head",Steers,1462.0,Commercial,Red Meat
Jul-2019,2019,7,"1,000 Head",Steers,1511.9,Commercial,Red Meat
Jun-2019,2019,6,"1,000 Head",Steers,1477.0,Commercial,Red Meat
May-2019,2019,5,"1,000 Head",Steers,1544.0,Commercial,Red Meat
Apr-2019,2019,4,"1,000 Head",Steers,1436.8,Commercial,Red Meat
Mar-2019,2019,3,"1,000 Head",Steers,1240.3,Commercial,Red Meat
Feb-2019,2019,2,"1,000 Head",Steers,1174.8,Commercial,Red Meat
Jan-2019,2019,1,"1,000 Head",Steers,1376.9,Commercial,Red Meat
Dec-2018,2018,12,"1,000 Head",Steers,1271.5,Commercial,Red Meat
Nov-2018,2018,11,"1,000 Head",Steers,1391.5,Commercial,Red Meat
Oct-2018,2018,10,"1,000 Head",Steers,1474.9,Commercial,Red Meat
Sep-2018,2018,9,"1,000 Head",Steers,1332.1,Commercial,Red Meat
Aug-2018,2018,8,"1,000 Head",Steers,1535.0,Commercial,Red Meat
Jul-2018,2018,7,"1,000 Head",Steers,1430.2,Commercial,Red Meat
Jun-2018,2018,6,"1,000 Head",Steers,1545.9,Commercial,Red Meat
May-2018,2018,5,"1,000 Head",Steers,1567.0,Commercial,Red Meat
Apr-2018,2018,4,"1,000 Head",Steers,1387.0,Commercial,Red Meat
Mar-2018,2018,3,"1,000 Head",Steers,1348.2,Commercial,Red Meat
Feb-2018,2018,2,"1,000 Head",Steers,1196.3,Commercial,Red Meat
Jan-2018,2018,1,"1,000 Head",Steers,1405.8,Commercial,Red Meat
Dec-2017,2017,12,"1,000 Head",Steers,1303.4,Commercial,Red Meat
Nov-2017,2017,11,"1,000 Head",Steers,1387.0,Commercial,Red Meat
Oct-2017,2017,10,"1,000 Head",Steers,1422.3,Commercial,Red Meat
Sep-2017,2017,9,"1,000 Head",Steers,1409.7,Commercial,Red Meat
Aug-2017,2017,8,"1,000 Head",Steers,1574.4,Commercial,Red Meat
Jul-2017,2017,7,"1,000 Head",Steers,1430.9,Commercial,Red Meat
Jun-2017,2017,6,"1,000 Head",Steers,1604.4,Commercial,Red Meat
May-2017,2017,5,"1,000 Head",Steers,1549.2,Commercial,Red Meat
Apr-2017,2017,4,"1,000 Head",Steers,1352.7,Commercial,Red Meat
Mar-2017,2017,3,"1,000 Head",Steers,1435.5,Commercial,Red Meat
Feb-2017,2017,2,"1,000 Head",Steers,1221.9,Commercial,Red Meat
Jan-2017,2017,1,"1,000 Head",Steers,1335.4,Commercial,Red Meat
Dec-2016,2016,12,"1,000 Head",Steers,1378.8,Commercial,Red Meat
Nov-2016,2016,11,"1,000 Head",Steers,1411.8,Commercial,Red Meat
Oct-2016,2016,10,"1,000 Head",Steers,1410.9,Commercial,Red Meat
Sep-2016,2016,9,"1,000 Head",Steers,1445.5,Commercial,Red Meat
Aug-2016,2016,8,"1,000 Head",Steers,1539.4,Commercial,Red Meat
Jul-2016,2016,7,"1,000 Head",Steers,1432.5,Commercial,Red Meat
Jun-2016,2016,6,"1,000 Head",Steers,1588.7,Commercial,Red Meat
May-2016,2016,5,"1,000 Head",Steers,1450.2,Commercial,Red Meat
Apr-2016,2016,4,"1,000 Head",Steers,1339.5,Commercial,Red Meat
Mar-2016,2016,3,"1,000 Head",Steers,1337.1,Commercial,Red Meat
Feb-2016,2016,2,"1,000 Head",Steers,1177.2,Commercial,Red Meat
Jan-2016,2016,1,"1,000 Head",Steers,1235.6,Commercial,Red Meat
Dec-2015,2015,12,"1,000 Head",Steers,1306.1,Commercial,Red Meat
Nov-2015,2015,11,"1,000 Head",Steers,1205.4,Commercial,Red Meat
Oct-2015,2015,10,"1,000 Head",Steers,1359.7,Commercial,Red Meat
Sep-2015,2015,9,"1,000 Head",Steers,1411.1,Commercial,Red Meat
Aug-2015,2015,8,"1,000 Head",Steers,1333.8,Commercial,Red Meat
Jul-2015,2015,7,"1,000 Head",Steers,1437.6,Commercial,Red Meat
Jun-2015,2015,6,"1,000 Head",Steers,1420.9,Commercial,Red Meat
May-2015,2015,5,"1,000 Head",Steers,1346.9,Commercial,Red Meat
Apr-2015,2015,4,"1,000 Head",Steers,1255.2,Commercial,Red Meat
Mar-2015,2015,3,"1,000 Head",Steers,1198.6,Commercial,Red Meat
Feb-2015,2015,2,"1,000 Head",Steers,1072.7,Commercial,Red Meat
Jan-2015,2015,1,"1,000 Head",Steers,1229.4,Commercial,Red Meat
Dec-2014,2014,12,"1,000 Head",Steers,1234.1,Commercial,Red Meat
Nov-2014,2014,11,"1,000 Head",Steers,1102.2,Commercial,Red Meat
Oct-2014,2014,10,"1,000 Head",Steers,1331.2,Commercial,Red Meat
Sep-2014,2014,9,"1,000 Head",Steers,1334.9,Commercial,Red Meat
Aug-2014,2014,8,"1,000 Head",Steers,1338.6,Commercial,Red Meat
Jul-2014,2014,7,"1,000 Head",Steers,1411.7,Commercial,Red Meat
Jun-2014,2014,6,"1,000 Head",Steers,1417.2,Commercial,Red Meat
May-2014,2014,5,"1,000 Head",Steers,1448.0,Commercial,Red Meat
Apr-2014,2014,4,"1,000 Head",Steers,1353.9,Commercial,Red Meat
Mar-2014,2014,3,"1,000 Head",Steers,1217.6,Commercial,Red Meat
Feb-2014,2014,2,"1,000 Head",Steers,1116.8,Commercial,Red Meat
Jan-2014,2014,1,"1,000 Head",Steers,1322.6,Commercial,Red Meat
Dec-2013,2013,12,"1,000 Head",Steers,1269.8,Commercial,Red Meat
Nov-2013,2013,11,"1,000 Head",Steers,1281.9,Commercial,Red Meat
Oct-2013,2013,10,"1,000 Head",Steers,1428.6,Commercial,Red Meat
Sep-2013,2013,9,"1,000 Head",Steers,1316.0,Commercial,Red Meat
Aug-2013,2013,8,"1,000 Head",Steers,1437.7,Commercial,Red Meat
Jul-2013,2013,7,"1,000 Head",Steers,1494.4,Commercial,Red Meat
Jun-2013,2013,6,"1,000 Head",Steers,1454.8,Commercial,Red Meat
May-2013,2013,5,"1,000 Head",Steers,1475.5,Commercial,Red Meat
Apr-2013,2013,4,"1,000 Head",Steers,1333.7,Commercial,Red Meat
Mar-2013,2013,3,"1,000 Head",Steers,1240.7,Commercial,Red Meat
Feb-2013,2013,2,"1,000 Head",Steers,1131.3,Commercial,Red Meat
Jan-2013,2013,1,"1,000 Head",Steers,1396.3,Commercial,Red Meat
Dec-2012,2012,12,"1,000 Head",Steers,1224.7,Commercial,Red Meat
Nov-2012,2012,11,"1,000 Head",Steers,1329.2,Commercial,Red Meat
Oct-2012,2012,10,"1,000 Head",Steers,1459.7,Commercial,Red Meat
Sep-2012,2012,9,"1,000 Head",Steers,1259.2,Commercial,Red Meat
Aug-2012,2012,8,"1,000 Head",Steers,1528.0,Commercial,Red Meat
Jul-2012,2012,7,"1,000 Head",Steers,1477.0,Commercial,Red Meat
Jun-2012,2012,6,"1,000 Head",Steers,1523.9,Commercial,Red Meat
May-2012,2012,5,"1,000 Head",Steers,1509.7,Commercial,Red Meat
Apr-2012,2012,4,"1,000 Head",Steers,1271.1,Commercial,Red Meat
Mar-2012,2012,3,"1,000 Head",Steers,1324.2,Commercial,Red Meat
Feb-2012,2012,2,"1,000 Head",Steers,1205.2,Commercial,Red Meat
Jan-2012,2012,1,"1,000 Head",Steers,1308.5,Commercial,Red Meat
Dec-2011,2011,12,"1,000 Head",Steers,1337.3,Commercial,Red Meat
Nov-2011,2011,11,"1,000 Head",Steers,1323.3,Commercial,Red Meat
Oct-2011,2011,10,"1,000 Head",Steers,1370.5,Commercial,Red Meat
Sep-2011,2011,9,"1,000 Head",Steers,1385.5,Commercial,Red Meat
Aug-2011,2011,8,"1,000 Head",Steers,1583.5,Commercial,Red Meat
Jul-2011,2011,7,"1,000 Head",Steers,1423.6,Commercial,Red Meat
Jun-2011,2011,6,"1,000 Head",Steers,1618.4,Commercial,Red Meat
May-2011,2011,5,"1,000 Head",Steers,1452.4,Commercial,Red Meat
Apr-2011,2011,4,"1,000 Head",Steers,1327.1,Commercial,Red Meat
Mar-2011,2011,3,"1,000 Head",Steers,1432.1,Commercial,Red Meat
Feb-2011,2011,2,"1,000 Head",Steers,1242.3,Commercial,Red Meat
Jan-2011,2011,1,"1,000 Head",Steers,1304.2,Commercial,Red Meat
Dec-2010,2010,12,"1,000 Head",Steers,1405.0,Commercial,Red Meat
Nov-2010,2010,11,"1,000 Head",Steers,1359.2,Commercial,Red Meat
Oct-2010,2010,10,"1,000 Head",Steers,1368.3,Commercial,Red Meat
Sep-2010,2010,9,"1,000 Head",Steers,1415.2,Commercial,Red Meat
Aug-2010,2010,8,"1,000 Head",Steers,1482.4,Commercial,Red Meat
Jul-2010,2010,7,"1,000 Head",Steers,1495.0,Commercial,Red Meat
Jun-2010,2010,6,"1,000 Head",Steers,1587.3,Commercial,Red Meat
May-2010,2010,5,"1,000 Head",Steers,1419.6,Commercial,Red Meat
Apr-2010,2010,4,"1,000 Head",Steers,1418.7,Commercial,Red Meat
Mar-2010,2010,3,"1,000 Head",Steers,1420.5,Commercial,Red Meat
Feb-2010,2010,2,"1,000 Head",Steers,1212.1,Commercial,Red Meat
Jan-2010,2010,1,"1,000 Head",Steers,1281.8,Commercial,Red Meat
Dec-2009,2009,12,"1,000 Head",Steers,1347.4,Commercial,Red Meat
Nov-2009,2009,11,"1,000 Head",Steers,1212.2,Commercial,Red Meat
Oct-2009,2009,10,"1,000 Head",Steers,1387.9,Commercial,Red Meat
Sep-2009,2009,9,"1,000 Head",Steers,1412.5,Commercial,Red Meat
Aug-2009,2009,8,"1,000 Head",Steers,1408.3,Commercial,Red Meat
Jul-2009,2009,7,"1,000 Head",Steers,1522.0,Commercial,Red Meat
Jun-2009,2009,6,"1,000 Head",Steers,1548.8,Commercial,Red Meat
May-2009,2009,5,"1,000 Head",Steers,1491.6,Commercial,Red Meat
Apr-2009,2009,4,"1,000 Head",Steers,1410.8,Commercial,Red Meat
Mar-2009,2009,3,"1,000 Head",Steers,1336.2,Commercial,Red Meat
Feb-2009,2009,2,"1,000 Head",Steers,1213.9,Commercial,Red Meat
Jan-2009,2009,1,"1,000 Head",Steers,1304.6,Commercial,Red Meat
Dec-2008,2008,12,"1,000 Head",Steers,1294.9,Commercial,Red Meat
Nov-2008,2008,11,"1,000 Head",Steers,1155.6,Commercial,Red Meat
Oct-2008,2008,10,"1,000 Head",Steers,1423.6,Commercial,Red Meat
Sep-2008,2008,9,"1,000 Head",Steers,1445.6,Commercial,Red Meat
Aug-2008,2008,8,"1,000 Head",Steers,1471.2,Commercial,Red Meat
Jul-2008,2008,7,"1,000 Head",Steers,1603.5,Commercial,Red Meat
Jun-2008,2008,6,"1,000 Head",Steers,1577.2,Commercial,Red Meat
May-2008,2008,5,"1,000 Head",Steers,1677.6,Commercial,Red Meat
Apr-2008,2008,4,"1,000 Head",Steers,1519.3,Commercial,Red Meat
Mar-2008,2008,3,"1,000 Head",Steers,1348.5,Commercial,Red Meat
Feb-2008,2008,2,"1,000 Head",Steers,1296.0,Commercial,Red Meat
Jan-2008,2008,1,"1,000 Head",Steers,1415.9,Commercial,Red Meat
Dec-2007,2007,12,"1,000 Head",Steers,1301.5,Commercial,Red Meat
