,Unnamed: 0,Date,Year,Month,Unit,Animal,Weight,Type_Of_Meat
388,388,Aug-91,1991,8,Million Pounds,Beef,273.22,Red Meat
389,389,Jul-91,1991,7,Million Pounds,Beef,247.13,Red Meat
390,390,Jun-91,1991,6,Million Pounds,Beef,234.72,Red Meat
391,391,May-91,1991,5,Million Pounds,Beef,265.58,Red Meat
392,392,Apr-91,1991,4,Million Pounds,Beef,276.94,Red Meat
393,393,Mar-91,1991,3,Million Pounds,Beef,271.33,Red Meat
394,394,Feb-91,1991,2,Million Pounds,Beef,298.89,Red Meat
395,395,Jan-91,1991,1,Million Pounds,Beef,300.38,Red Meat
396,396,Dec-90,1990,12,Million Pounds,Beef,277.17,Red Meat
397,397,Nov-90,1990,11,Million Pounds,Beef,267.42,Red Meat
398,398,Oct-90,1990,10,Million Pounds,Beef,243.03,Red Meat
399,399,Sep-90,1990,9,Million Pounds,Beef,240.49,Red Meat
400,400,Aug-90,1990,8,Million Pounds,Beef,265.36,Red Meat
401,401,Jul-90,1990,7,Million Pounds,Beef,256.51,Red Meat
402,402,Jun-90,1990,6,Million Pounds,Beef,270.38,Red Meat
403,403,May-90,1990,5,Million Pounds,Beef,293.32,Red Meat
404,404,Apr-90,1990,4,Million Pounds,Beef,304.29,Red Meat
405,405,Mar-90,1990,3,Million Pounds,Beef,267.65,Red Meat
406,406,Feb-90,1990,2,Million Pounds,Beef,259.84,Red Meat
407,407,Jan-90,1990,1,Million Pounds,Beef,251.65,Red Meat
408,408,Dec-89,1989,12,Million Pounds,Beef,237.64,Red Meat
409,409,Nov-89,1989,11,Million Pounds,Beef,220.66,Red Meat
410,410,Oct-89,1989,10,Million Pounds,Beef,231.82,Red Meat
411,411,Sep-89,1989,9,Million Pounds,Beef,242.42,Red Meat
412,412,Aug-89,1989,8,Million Pounds,Beef,249.2,Red Meat
413,413,Jul-89,1989,7,Million Pounds,Beef,241.81,Red Meat
414,414,Jun-89,1989,6,Million Pounds,Beef,244.11,Red Meat
415,415,May-89,1989,5,Million Pounds,Beef,275.43,Red Meat
416,416,Apr-89,1989,4,Million Pounds,Beef,298.85,Red Meat
417,417,Mar-89,1989,3,Million Pounds,Beef,313.36,Red Meat
418,418,Feb-89,1989,2,Million Pounds,Beef,315.14,Red Meat
419,419,Jan-89,1989,1,Million Pounds,Beef,317.46,Red Meat
420,420,Dec-88,1988,12,Million Pounds,Beef,300.41,Red Meat
421,421,Nov-88,1988,11,Million Pounds,Beef,296.49,Red Meat
422,422,Oct-88,1988,10,Million Pounds,Beef,307.58,Red Meat
423,423,Sep-88,1988,9,Million Pounds,Beef,294.9,Red Meat
424,424,Aug-88,1988,8,Million Pounds,Beef,269.61,Red Meat
425,425,Jul-88,1988,7,Million Pounds,Beef,248.42,Red Meat
426,426,Jun-88,1988,6,Million Pounds,Beef,275.12,Red Meat
427,427,May-88,1988,5,Million Pounds,Beef,305.02,Red Meat
428,428,Apr-88,1988,4,Million Pounds,Beef,313.18,Red Meat
429,429,Mar-88,1988,3,Million Pounds,Beef,325.36,Red Meat
430,430,Feb-88,1988,2,Million Pounds,Beef,316.69,Red Meat
431,431,Jan-88,1988,1,Million Pounds,Beef,288.65,Red Meat
432,432,Dec-87,1987,12,Million Pounds,Beef,304.31,Red Meat
433,433,Nov-87,1987,11,Million Pounds,Beef,307.62,Red Meat
434,434,Oct-87,1987,10,Million Pounds,Beef,286.51,Red Meat
435,435,Sep-87,1987,9,Million Pounds,Beef,269.27,Red Meat
436,436,Aug-87,1987,8,Million Pounds,Beef,278.66,Red Meat
437,437,Jul-87,1987,7,Million Pounds,Beef,252.73,Red Meat
438,438,Jun-87,1987,6,Million Pounds,Beef,280.1,Red Meat
439,439,May-87,1987,5,Million Pounds,Beef,312.28,Red Meat
440,440,Apr-87,1987,4,Million Pounds,Beef,311.13,Red Meat
441,441,Mar-87,1987,3,Million Pounds,Beef,305.99,Red Meat
442,442,Feb-87,1987,2,Million Pounds,Beef,320.61,Red Meat
443,443,Jan-87,1987,1,Million Pounds,Beef,310.55,Red Meat
444,444,Dec-86,1986,12,Million Pounds,Beef,297.48,Red Meat
445,445,Nov-86,1986,11,Million Pounds,Beef,292.32,Red Meat
446,446,Oct-86,1986,10,Million Pounds,Beef,291.61,Red Meat
447,447,Sep-86,1986,9,Million Pounds,Beef,319.42,Red Meat
448,448,Aug-86,1986,8,Million Pounds,Beef,336.98,Red Meat
449,449,Jul-86,1986,7,Million Pounds,Beef,321.65,Red Meat
450,450,Jun-86,1986,6,Million Pounds,Beef,318.5,Red Meat
451,451,May-86,1986,5,Million Pounds,Beef,301.24,Red Meat
452,452,Apr-86,1986,4,Million Pounds,Beef,297.1,Red Meat
453,453,Mar-86,1986,3,Million Pounds,Beef,302.32,Red Meat
454,454,Feb-86,1986,2,Million Pounds,Beef,318.44,Red Meat
455,455,Jan-86,1986,1,Million Pounds,Beef,317.43,Red Meat
456,456,Dec-85,1985,12,Million Pounds,Beef,302.26,Red Meat
457,457,Nov-85,1985,11,Million Pounds,Beef,294.91,Red Meat
458,458,Oct-85,1985,10,Million Pounds,Beef,308.36,Red Meat
459,459,Sep-85,1985,9,Million Pounds,Beef,310.59,Red Meat
460,460,Aug-85,1985,8,Million Pounds,Beef,319.65,Red Meat
461,461,Jul-85,1985,7,Million Pounds,Beef,295.51,Red Meat
462,462,Jun-85,1985,6,Million Pounds,Beef,300.94,Red Meat
463,463,May-85,1985,5,Million Pounds,Beef,328.05,Red Meat
464,464,Apr-85,1985,4,Million Pounds,Beef,333.95,Red Meat
465,465,Mar-85,1985,3,Million Pounds,Beef,347.02,Red Meat
466,466,Feb-85,1985,2,Million Pounds,Beef,375.14,Red Meat
467,467,Jan-85,1985,1,Million Pounds,Beef,357.74,Red Meat
468,468,Dec-84,1984,12,Million Pounds,Beef,346.06,Red Meat
469,469,Nov-84,1984,11,Million Pounds,Beef,328.22,Red Meat
470,470,Oct-84,1984,10,Million Pounds,Beef,319.58,Red Meat
471,471,Sep-84,1984,9,Million Pounds,Beef,290.05,Red Meat
472,472,Aug-84,1984,8,Million Pounds,Beef,301.66,Red Meat
473,473,Jul-84,1984,7,Million Pounds,Beef,303.15,Red Meat
474,474,Jun-84,1984,6,Million Pounds,Beef,312.8,Red Meat
475,475,May-84,1984,5,Million Pounds,Beef,324.58,Red Meat
476,476,Apr-84,1984,4,Million Pounds,Beef,325.7,Red Meat
477,477,Mar-84,1984,3,Million Pounds,Beef,332.46,Red Meat
478,478,Feb-84,1984,2,Million Pounds,Beef,338.01,Red Meat
479,479,Jan-84,1984,1,Million Pounds,Beef,325.03,Red Meat
480,480,Dec-83,1983,12,Million Pounds,Beef,316.02,Red Meat
481,481,Nov-83,1983,11,Million Pounds,Beef,277.97,Red Meat
482,482,Oct-83,1983,10,Million Pounds,Beef,268.21,Red Meat
483,483,Sep-83,1983,9,Million Pounds,Beef,267.38,Red Meat
484,484,Aug-83,1983,8,Million Pounds,Beef,252.28,Red Meat
485,485,Jul-83,1983,7,Million Pounds,Beef,253.96,Red Meat
486,486,Jun-83,1983,6,Million Pounds,Beef,265.16,Red Meat
487,487,May-83,1983,5,Million Pounds,Beef,277.33,Red Meat
488,488,Apr-83,1983,4,Million Pounds,Beef,299.08,Red Meat
489,489,Mar-83,1983,3,Million Pounds,Beef,307.05,Red Meat
490,490,Feb-83,1983,2,Million Pounds,Beef,303.21,Red Meat
491,491,Jan-83,1983,1,Million Pounds,Beef,294.38,Red Meat
492,492,Dec-23,2023,12,Million Pounds,Veal,0.89,Red Meat
493,493,Nov-23,2023,11,Million Pounds,Veal,0.94,Red Meat
494,494,Oct-23,2023,10,Million Pounds,Veal,1.3,Red Meat
495,495,Sep-23,2023,9,Million Pounds,Veal,1.15,Red Meat
496,496,Aug-23,2023,8,Million Pounds,Veal,1.17,Red Meat
497,497,Jul-23,2023,7,Million Pounds,Veal,0.96,Red Meat
498,498,Jun-23,2023,6,Million Pounds,Veal,0.96,Red Meat
499,499,May-23,2023,5,Million Pounds,Veal,1.58,Red Meat
500,500,Apr-23,2023,4,Million Pounds,Veal,1.64,Red Meat
501,501,Mar-23,2023,3,Million Pounds,Veal,1.63,Red Meat
502,502,Feb-23,2023,2,Million Pounds,Veal,1.83,Red Meat
503,503,Jan-23,2023,1,Million Pounds,Veal,1.39,Red Meat
504,504,Dec-22,2022,12,Million Pounds,Veal,2.19,Red Meat
505,505,Nov-22,2022,11,Million Pounds,Veal,2.59,Red Meat
506,506,Oct-22,2022,10,Million Pounds,Veal,3.92,Red Meat
507,507,Sep-22,2022,9,Million Pounds,Veal,2.93,Red Meat
508,508,Aug-22,2022,8,Million Pounds,Veal,2.82,Red Meat
509,509,Jul-22,2022,7,Million Pounds,Veal,2.71,Red Meat
510,510,Jun-22,2022,6,Million Pounds,Veal,2.84,Red Meat
511,511,May-22,2022,5,Million Pounds,Veal,2.82,Red Meat
512,512,Apr-22,2022,4,Million Pounds,Veal,2.68,Red Meat
513,513,Mar-22,2022,3,Million Pounds,Veal,3.01,Red Meat
514,514,Feb-22,2022,2,Million Pounds,Veal,4.4,Red Meat
515,515,Jan-22,2022,1,Million Pounds,Veal,3.58,Red Meat
516,516,Dec-21,2021,12,Million Pounds,Veal,4.28,Red Meat
517,517,Nov-21,2021,11,Million Pounds,Veal,4.52,Red Meat
518,518,Oct-21,2021,10,Million Pounds,Veal,5.19,Red Meat
519,519,Sep-21,2021,9,Million Pounds,Veal,6.06,Red Meat
520,520,Aug-21,2021,8,Million Pounds,Veal,5.41,Red Meat
521,521,Jul-21,2021,7,Million Pounds,Veal,5.82,Red Meat
522,522,Jun-21,2021,6,Million Pounds,Veal,6.46,Red Meat
523,523,May-21,2021,5,Million Pounds,Veal,7.04,Red Meat
524,524,Apr-21,2021,4,Million Pounds,Veal,8.56,Red Meat
525,525,Mar-21,2021,3,Million Pounds,Veal,8.94,Red Meat
526,526,Feb-21,2021,2,Million Pounds,Veal,9.19,Red Meat
527,527,Jan-21,2021,1,Million Pounds,Veal,9.38,Red Meat
528,528,Dec-20,2020,12,Million Pounds,Veal,9.06,Red Meat
529,529,Nov-20,2020,11,Million Pounds,Veal,8.63,Red Meat
530,530,Oct-20,2020,10,Million Pounds,Veal,9.26,Red Meat
531,531,Sep-20,2020,9,Million Pounds,Veal,6.97,Red Meat
532,532,Aug-20,2020,8,Million Pounds,Veal,5.33,Red Meat
533,533,Jul-20,2020,7,Million Pounds,Veal,3.47,Red Meat
534,534,Jun-20,2020,6,Million Pounds,Veal,2.92,Red Meat
535,535,May-20,2020,5,Million Pounds,Veal,5.42,Red Meat
536,536,Apr-20,2020,4,Million Pounds,Veal,5.12,Red Meat
537,537,Mar-20,2020,3,Million Pounds,Veal,4.84,Red Meat
538,538,Feb-20,2020,2,Million Pounds,Veal,6.63,Red Meat
539,539,Jan-20,2020,1,Million Pounds,Veal,6.17,Red Meat
540,540,Dec-19,2019,12,Million Pounds,Veal,5.46,Red Meat
541,541,Nov-19,2019,11,Million Pounds,Veal,5.66,Red Meat
542,542,Oct-19,2019,10,Million Pounds,Veal,5.73,Red Meat
543,543,Sep-19,2019,9,Million Pounds,Veal,5.39,Red Meat
544,544,Aug-19,2019,8,Million Pounds,Veal,4.72,Red Meat
545,545,Jul-19,2019,7,Million Pounds,Veal,4.26,Red Meat
546,546,Jun-19,2019,6,Million Pounds,Veal,5.24,Red Meat
547,547,May-19,2019,5,Million Pounds,Veal,5.46,Red Meat
548,548,Apr-19,2019,4,Million Pounds,Veal,4.57,Red Meat
549,549,Mar-19,2019,3,Million Pounds,Veal,9.33,Red Meat
550,550,Feb-19,2019,2,Million Pounds,Veal,8.61,Red Meat
551,551,Jan-19,2019,1,Million Pounds,Veal,8.24,Red Meat
552,552,Dec-18,2018,12,Million Pounds,Veal,9.11,Red Meat
553,553,Nov-18,2018,11,Million Pounds,Veal,9.84,Red Meat
554,554,Oct-18,2018,10,Million Pounds,Veal,9.84,Red Meat
555,555,Sep-18,2018,9,Million Pounds,Veal,9.84,Red Meat
556,556,Aug-18,2018,8,Million Pounds,Veal,9.84,Red Meat
557,557,Jul-18,2018,7,Million Pounds,Veal,9.84,Red Meat
558,558,Jun-18,2018,6,Million Pounds,Veal,9.84,Red Meat
559,559,May-18,2018,5,Million Pounds,Veal,9.84,Red Meat
560,560,Apr-18,2018,4,Million Pounds,Veal,9.84,Red Meat
561,561,Mar-18,2018,3,Million Pounds,Veal,9.84,Red Meat
562,562,Feb-18,2018,2,Million Pounds,Veal,9.84,Red Meat
563,563,Jan-18,2018,1,Million Pounds,Veal,9.84,Red Meat
564,564,Dec-17,2017,12,Million Pounds,Veal,9.84,Red Meat
565,565,Nov-17,2017,11,Million Pounds,Veal,12.34,Red Meat
566,566,Oct-17,2017,10,Million Pounds,Veal,12.34,Red Meat
567,567,Sep-17,2017,9,Million Pounds,Veal,12.34,Red Meat
568,568,Aug-17,2017,8,Million Pounds,Veal,12.34,Red Meat
569,569,Jul-17,2017,7,Million Pounds,Veal,12.3,Red Meat
570,570,Jun-17,2017,6,Million Pounds,Veal,12.87,Red Meat
571,571,May-17,2017,5,Million Pounds,Veal,12.87,Red Meat
572,572,Apr-17,2017,4,Million Pounds,Veal,12.87,Red Meat
573,573,Mar-17,2017,3,Million Pounds,Veal,12.87,Red Meat
574,574,Feb-17,2017,2,Million Pounds,Veal,12.87,Red Meat
575,575,Jan-17,2017,1,Million Pounds,Veal,12.87,Red Meat
576,576,Dec-16,2016,12,Million Pounds,Veal,7.58,Red Meat
577,577,Nov-16,2016,11,Million Pounds,Veal,11.77,Red Meat
578,578,Oct-16,2016,10,Million Pounds,Veal,11,Red Meat
579,579,Sep-16,2016,9,Million Pounds,Veal,8.35,Red Meat
580,580,Aug-16,2016,8,Million Pounds,Veal,8.76,Red Meat
581,581,Jul-16,2016,7,Million Pounds,Veal,8.67,Red Meat
582,582,Jun-16,2016,6,Million Pounds,Veal,6.48,Red Meat
583,583,May-16,2016,5,Million Pounds,Veal,6.19,Red Meat
584,584,Apr-16,2016,4,Million Pounds,Veal,6.67,Red Meat
585,585,Mar-16,2016,3,Million Pounds,Veal,7.32,Red Meat
586,586,Feb-16,2016,2,Million Pounds,Veal,6.9,Red Meat
587,587,Jan-16,2016,1,Million Pounds,Veal,6.24,Red Meat
588,588,Dec-15,2015,12,Million Pounds,Veal,6.58,Red Meat
589,589,Nov-15,2015,11,Million Pounds,Veal,6.17,Red Meat
590,590,Oct-15,2015,10,Million Pounds,Veal,5.92,Red Meat
591,591,Sep-15,2015,9,Million Pounds,Veal,4.07,Red Meat
592,592,Aug-15,2015,8,Million Pounds,Veal,3.85,Red Meat
593,593,Jul-15,2015,7,Million Pounds,Veal,3.29,Red Meat
594,594,Jun-15,2015,6,Million Pounds,Veal,4.68,Red Meat
595,595,May-15,2015,5,Million Pounds,Veal,6.58,Red Meat
596,596,Apr-15,2015,4,Million Pounds,Veal,8.16,Red Meat
597,597,Mar-15,2015,3,Million Pounds,Veal,9.61,Red Meat
598,598,Feb-15,2015,2,Million Pounds,Veal,8.29,Red Meat
599,599,Jan-15,2015,1,Million Pounds,Veal,6.44,Red Meat
600,600,Dec-14,2014,12,Million Pounds,Veal,5.32,Red Meat
601,601,Nov-14,2014,11,Million Pounds,Veal,3.8,Red Meat
602,602,Oct-14,2014,10,Million Pounds,Veal,2.33,Red Meat
603,603,Sep-14,2014,9,Million Pounds,Veal,3.58,Red Meat
604,604,Aug-14,2014,8,Million Pounds,Veal,3.95,Red Meat
605,605,Jul-14,2014,7,Million Pounds,Veal,3.32,Red Meat
606,606,Jun-14,2014,6,Million Pounds,Veal,2.75,Red Meat
607,607,May-14,2014,5,Million Pounds,Veal,3.21,Red Meat
608,608,Apr-14,2014,4,Million Pounds,Veal,2.92,Red Meat
609,609,Mar-14,2014,3,Million Pounds,Veal,3.19,Red Meat
610,610,Feb-14,2014,2,Million Pounds,Veal,3.29,Red Meat
611,611,Jan-14,2014,1,Million Pounds,Veal,3.96,Red Meat
612,612,Dec-13,2013,12,Million Pounds,Veal,3.21,Red Meat
613,613,Nov-13,2013,11,Million Pounds,Veal,3.89,Red Meat
614,614,Oct-13,2013,10,Million Pounds,Veal,4.57,Red Meat
615,615,Sep-13,2013,9,Million Pounds,Veal,3.84,Red Meat
616,616,Aug-13,2013,8,Million Pounds,Veal,5.9,Red Meat
617,617,Jul-13,2013,7,Million Pounds,Veal,5.63,Red Meat
618,618,Jun-13,2013,6,Million Pounds,Veal,5,Red Meat
619,619,May-13,2013,5,Million Pounds,Veal,5.4,Red Meat
620,620,Apr-13,2013,4,Million Pounds,Veal,5.77,Red Meat
621,621,Mar-13,2013,3,Million Pounds,Veal,4.86,Red Meat
622,622,Feb-13,2013,2,Million Pounds,Veal,5.01,Red Meat
623,623,Jan-13,2013,1,Million Pounds,Veal,5.22,Red Meat
624,624,Dec-12,2012,12,Million Pounds,Veal,3.94,Red Meat
625,625,Nov-12,2012,11,Million Pounds,Veal,3.83,Red Meat
626,626,Oct-12,2012,10,Million Pounds,Veal,3.97,Red Meat
627,627,Sep-12,2012,9,Million Pounds,Veal,4.91,Red Meat
628,628,Aug-12,2012,8,Million Pounds,Veal,4.13,Red Meat
629,629,Jul-12,2012,7,Million Pounds,Veal,3.57,Red Meat
630,630,Jun-12,2012,6,Million Pounds,Veal,4.11,Red Meat
631,631,May-12,2012,5,Million Pounds,Veal,3.75,Red Meat
632,632,Apr-12,2012,4,Million Pounds,Veal,4.5,Red Meat
633,633,Mar-12,2012,3,Million Pounds,Veal,4.36,Red Meat
634,634,Feb-12,2012,2,Million Pounds,Veal,3,Red Meat
635,635,Jan-12,2012,1,Million Pounds,Veal,2.88,Red Meat
636,636,Dec-11,2011,12,Million Pounds,Veal,3.24,Red Meat
637,637,Nov-11,2011,11,Million Pounds,Veal,3.65,Red Meat
638,638,Oct-11,2011,10,Million Pounds,Veal,3.16,Red Meat
639,639,Sep-11,2011,9,Million Pounds,Veal,3.96,Red Meat
640,640,Aug-11,2011,8,Million Pounds,Veal,3.62,Red Meat
641,641,Jul-11,2011,7,Million Pounds,Veal,3.45,Red Meat
642,642,Jun-11,2011,6,Million Pounds,Veal,3.86,Red Meat
643,643,May-11,2011,5,Million Pounds,Veal,3.84,Red Meat
644,644,Apr-11,2011,4,Million Pounds,Veal,3.78,Red Meat
645,645,Mar-11,2011,3,Million Pounds,Veal,3.91,Red Meat
646,646,Feb-11,2011,2,Million Pounds,Veal,3.61,Red Meat
647,647,Jan-11,2011,1,Million Pounds,Veal,3.87,Red Meat
648,648,Dec-10,2010,12,Million Pounds,Veal,5.7,Red Meat
649,649,Nov-10,2010,11,Million Pounds,Veal,6.12,Red Meat
650,650,Oct-10,2010,10,Million Pounds,Veal,5.48,Red Meat
651,651,Sep-10,2010,9,Million Pounds,Veal,7.79,Red Meat
652,652,Aug-10,2010,8,Million Pounds,Veal,6.53,Red Meat
653,653,Jul-10,2010,7,Million Pounds,Veal,5.92,Red Meat
654,654,Jun-10,2010,6,Million Pounds,Veal,8.51,Red Meat
655,655,May-10,2010,5,Million Pounds,Veal,6.63,Red Meat
656,656,Apr-10,2010,4,Million Pounds,Veal,7.78,Red Meat
657,657,Mar-10,2010,3,Million Pounds,Veal,8.58,Red Meat
658,658,Feb-10,2010,2,Million Pounds,Veal,8.07,Red Meat
659,659,Jan-10,2010,1,Million Pounds,Veal,8.96,Red Meat
660,660,Dec-09,2009,12,Million Pounds,Veal,8.05,Red Meat
661,661,Nov-09,2009,11,Million Pounds,Veal,9.04,Red Meat
662,662,Oct-09,2009,10,Million Pounds,Veal,9.03,Red Meat
663,663,Sep-09,2009,9,Million Pounds,Veal,10.91,Red Meat
664,664,Aug-09,2009,8,Million Pounds,Veal,10.13,Red Meat
665,665,Jul-09,2009,7,Million Pounds,Veal,8.79,Red Meat
666,666,Jun-09,2009,6,Million Pounds,Veal,7.97,Red Meat
667,667,May-09,2009,5,Million Pounds,Veal,7.81,Red Meat
668,668,Apr-09,2009,4,Million Pounds,Veal,5.98,Red Meat
669,669,Mar-09,2009,3,Million Pounds,Veal,7.59,Red Meat
670,670,Feb-09,2009,2,Million Pounds,Veal,7.18,Red Meat
671,671,Jan-09,2009,1,Million Pounds,Veal,9.19,Red Meat
672,672,Dec-08,2008,12,Million Pounds,Veal,7.92,Red Meat
673,673,Nov-08,2008,11,Million Pounds,Veal,7.42,Red Meat
674,674,Oct-08,2008,10,Million Pounds,Veal,7.9,Red Meat
675,675,Sep-08,2008,9,Million Pounds,Veal,5.98,Red Meat
676,676,Aug-08,2008,8,Million Pounds,Veal,4.72,Red Meat
677,677,Jul-08,2008,7,Million Pounds,Veal,5.94,Red Meat
678,678,Jun-08,2008,6,Million Pounds,Veal,6.28,Red Meat
679,679,May-08,2008,5,Million Pounds,Veal,6.33,Red Meat
680,680,Apr-08,2008,4,Million Pounds,Veal,5.75,Red Meat
681,681,Mar-08,2008,3,Million Pounds,Veal,6.11,Red Meat
682,682,Feb-08,2008,2,Million Pounds,Veal,6.59,Red Meat
683,683,Jan-08,2008,1,Million Pounds,Veal,7.46,Red Meat
684,684,Dec-07,2007,12,Million Pounds,Veal,5.38,Red Meat
685,685,Nov-07,2007,11,Million Pounds,Veal,6.48,Red Meat
686,686,Oct-07,2007,10,Million Pounds,Veal,5.36,Red Meat
687,687,Sep-07,2007,9,Million Pounds,Veal,3.85,Red Meat
688,688,Aug-07,2007,8,Million Pounds,Veal,6.09,Red Meat
689,689,Jul-07,2007,7,Million Pounds,Veal,6,Red Meat
690,690,Jun-07,2007,6,Million Pounds,Veal,5.62,Red Meat
691,691,May-07,2007,5,Million Pounds,Veal,6.27,Red Meat
692,692,Apr-07,2007,4,Million Pounds,Veal,5.58,Red Meat
693,693,Mar-07,2007,3,Million Pounds,Veal,5.7,Red Meat
694,694,Feb-07,2007,2,Million Pounds,Veal,6.79,Red Meat
695,695,Jan-07,2007,1,Million Pounds,Veal,6.27,Red Meat
696,696,Dec-06,2006,12,Million Pounds,Veal,5.21,Red Meat
697,697,Nov-06,2006,11,Million Pounds,Veal,4.41,Red Meat
698,698,Oct-06,2006,10,Million Pounds,Veal,3.9,Red Meat
699,699,Sep-06,2006,9,Million Pounds,Veal,2.78,Red Meat
700,700,Aug-06,2006,8,Million Pounds,Veal,3.3,Red Meat
701,701,Jul-06,2006,7,Million Pounds,Veal,4.01,Red Meat
702,702,Jun-06,2006,6,Million Pounds,Veal,2.27,Red Meat
703,703,May-06,2006,5,Million Pounds,Veal,2.57,Red Meat
704,704,Apr-06,2006,4,Million Pounds,Veal,3.16,Red Meat
705,705,Mar-06,2006,3,Million Pounds,Veal,2.75,Red Meat
706,706,Feb-06,2006,2,Million Pounds,Veal,3.08,Red Meat
707,707,Jan-06,2006,1,Million Pounds,Veal,5.06,Red Meat
708,708,Dec-05,2005,12,Million Pounds,Veal,4.54,Red Meat
709,709,Nov-05,2005,11,Million Pounds,Veal,4.14,Red Meat
710,710,Oct-05,2005,10,Million Pounds,Veal,3.69,Red Meat
711,711,Sep-05,2005,9,Million Pounds,Veal,3.56,Red Meat
712,712,Aug-05,2005,8,Million Pounds,Veal,3.3,Red Meat
713,713,Jul-05,2005,7,Million Pounds,Veal,3.05,Red Meat
714,714,Jun-05,2005,6,Million Pounds,Veal,1.64,Red Meat
715,715,May-05,2005,5,Million Pounds,Veal,2.95,Red Meat
716,716,Apr-05,2005,4,Million Pounds,Veal,2.61,Red Meat
717,717,Mar-05,2005,3,Million Pounds,Veal,2.73,Red Meat
718,718,Feb-05,2005,2,Million Pounds,Veal,2.85,Red Meat
719,719,Jan-05,2005,1,Million Pounds,Veal,3.54,Red Meat
720,720,Dec-04,2004,12,Million Pounds,Veal,3.62,Red Meat
721,721,Nov-04,2004,11,Million Pounds,Veal,3.77,Red Meat
722,722,Oct-04,2004,10,Million Pounds,Veal,4.11,Red Meat
723,723,Sep-04,2004,9,Million Pounds,Veal,4.26,Red Meat
724,724,Aug-04,2004,8,Million Pounds,Veal,5.68,Red Meat
725,725,Jul-04,2004,7,Million Pounds,Veal,5.62,Red Meat
726,726,Jun-04,2004,6,Million Pounds,Veal,5.31,Red Meat
727,727,May-04,2004,5,Million Pounds,Veal,5.84,Red Meat
728,728,Apr-04,2004,4,Million Pounds,Veal,5.89,Red Meat
729,729,Mar-04,2004,3,Million Pounds,Veal,5.2,Red Meat
730,730,Feb-04,2004,2,Million Pounds,Veal,5.28,Red Meat
731,731,Jan-04,2004,1,Million Pounds,Veal,5.03,Red Meat
732,732,Dec-03,2003,12,Million Pounds,Veal,4.97,Red Meat
733,733,Nov-03,2003,11,Million Pounds,Veal,4.76,Red Meat
734,734,Oct-03,2003,10,Million Pounds,Veal,4.6,Red Meat
735,735,Sep-03,2003,9,Million Pounds,Veal,4.17,Red Meat
736,736,Aug-03,2003,8,Million Pounds,Veal,3.8,Red Meat
737,737,Jul-03,2003,7,Million Pounds,Veal,4.07,Red Meat
738,738,Jun-03,2003,6,Million Pounds,Veal,5.1,Red Meat
739,739,May-03,2003,5,Million Pounds,Veal,4.97,Red Meat
740,740,Apr-03,2003,4,Million Pounds,Veal,5.93,Red Meat
741,741,Mar-03,2003,3,Million Pounds,Veal,6.11,Red Meat
742,742,Feb-03,2003,2,Million Pounds,Veal,7.09,Red Meat
743,743,Jan-03,2003,1,Million Pounds,Veal,6.96,Red Meat
744,744,Dec-02,2002,12,Million Pounds,Veal,7.51,Red Meat
745,745,Nov-02,2002,11,Million Pounds,Veal,5.22,Red Meat
746,746,Oct-02,2002,10,Million Pounds,Veal,4.38,Red Meat
747,747,Sep-02,2002,9,Million Pounds,Veal,3.72,Red Meat
748,748,Aug-02,2002,8,Million Pounds,Veal,3.66,Red Meat
749,749,Jul-02,2002,7,Million Pounds,Veal,3.33,Red Meat
750,750,Jun-02,2002,6,Million Pounds,Veal,3.74,Red Meat
751,751,May-02,2002,5,Million Pounds,Veal,3.5,Red Meat
752,752,Apr-02,2002,4,Million Pounds,Veal,3.98,Red Meat
753,753,Mar-02,2002,3,Million Pounds,Veal,4.87,Red Meat
754,754,Feb-02,2002,2,Million Pounds,Veal,5.12,Red Meat
755,755,Jan-02,2002,1,Million Pounds,Veal,6.05,Red Meat
756,756,Dec-01,2001,12,Million Pounds,Veal,5.73,Red Meat
757,757,Nov-01,2001,11,Million Pounds,Veal,5.34,Red Meat
758,758,Oct-01,2001,10,Million Pounds,Veal,4.55,Red Meat
759,759,Sep-01,2001,9,Million Pounds,Veal,3.74,Red Meat
760,760,Aug-01,2001,8,Million Pounds,Veal,3.04,Red Meat
761,761,Jul-01,2001,7,Million Pounds,Veal,3.5,Red Meat
762,762,Jun-01,2001,6,Million Pounds,Veal,3.61,Red Meat
763,763,May-01,2001,5,Million Pounds,Veal,3.72,Red Meat
764,764,Apr-01,2001,4,Million Pounds,Veal,3.82,Red Meat
765,765,Mar-01,2001,3,Million Pounds,Veal,3.98,Red Meat
766,766,Feb-01,2001,2,Million Pounds,Veal,5.01,Red Meat
767,767,Jan-01,2001,1,Million Pounds,Veal,4.72,Red Meat
768,768,Dec-00,2000,12,Million Pounds,Veal,5.66,Red Meat
769,769,Nov-00,2000,11,Million Pounds,Veal,4.7,Red Meat
770,770,Oct-00,2000,10,Million Pounds,Veal,4.76,Red Meat
771,771,Sep-00,2000,9,Million Pounds,Veal,4.61,Red Meat
772,772,Aug-00,2000,8,Million Pounds,Veal,4.57,Red Meat
